period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1873714670,1860744000,1881400000,3,1775700000,0.0552
+1q,1854393000,1754479000,1905700000,3,1761600000,0.052699998
0y,7583530550,7169149000,7743200000,5,7387300000,0.026600001
+1y,7695190560,7025430000,8045000000,5,7583530550,0.0147
