,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"Berkshire Hathaway, Inc",0.2211,151610700,46267039354,0.0
1,2025-12-31,Vanguard Group Inc,0.0672,46109777,14071321266,0.002
2,2025-12-31,Blackrock Inc.,0.0617,42342836,12921763830,-0.0165
3,2025-12-31,State Street Corporation,0.043,29464868,8991794163,0.0127
4,2025-12-31,JPMORGAN CHASE & CO,0.0307,21032958,6418628075,-0.52599996
5,2025-12-31,Morgan Stanley,0.019199999,13199234,4028010417,-0.0025
6,2025-12-31,"Geode Capital Management, LLC",0.0185,12708136,3878142033,0.0011999999
7,2025-12-31,"Fisher Asset Management, LLC",0.013200001,9023482,2753696123,0.016
8,2025-12-31,"FMR, LLC",0.0123000005,8408873,2566135886,0.030299999
9,2025-12-31,"Wellington Management Group, LLP",0.0116,7965878,2430947096,-0.3859
