period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,18598615180,18438800000,18774600000,16,16967000000,0.0962
+1q,19589483820,19457000000,19721130000,16,17856000000,0.0971
0y,78795925240,73134000000,79716200000,21,72229000000,0.090900004
+1y,86100584770,83926996040,88027200000,21,78795925240,0.092700005
