,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.0344,1709500,374243736,-0.0669
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,1566122,342855425,-0.0159
2,2025-11-30,"BNY Mellon Advantage Funds, Inc.-BNY Mellon Dynamic Value Fund",0.026500002,1319524,288870191,0.1368
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,1262940,276482822,0.0154
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0229,1136454,248792507,-0.0498
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.0147,732755,160414723,-0.0427
6,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.014400001,714545,156428190,0.057600003
7,2025-12-31,Capitol Series Trust-FullerThaler Behavioral Small-Cap Equity Fund,0.013300001,661438,144802005,0.0795
8,2025-12-31,MFS SERIES TRUST XI-MFS Mid Cap Value Fund,0.013099999,648817,142039016,-0.038900003
9,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.012999999,643862,140954267,-0.010299999
