,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-256100.0,0.0,20400.0,-1818300.0,
Tax Rate For Calcs,0.197,0.18,0.204,0.209,
Total Unusual Items,-1300000.0,0.0,100000.0,-8700000.0,
Total Unusual Items Excluding Goodwill,-1300000.0,0.0,100000.0,-8700000.0,
Net Income From Continuing Operation Net Minority Interest,872700000.0,760200000.0,642500000.0,276600000.0,
Reconciled Depreciation,250000000.0,223500000.0,196400000.0,182000000.0,
EBIT,1197100000.0,1034300000.0,914800000.0,458200000.0,
Net Interest Income,-109700000.0,-107000000.0,-108000000.0,-108300000.0,
Interest Expense,109700000.0,107000000.0,108000000.0,108300000.0,
Normalized Income,873743900.0,760200000.0,642420400.0,283481700.0,
Net Income From Continuing And Discontinued Operation,872700000.0,760200000.0,642500000.0,276600000.0,
Total Expenses,11726900000.0,10950200000.0,10324800000.0,9843100000.0,
Diluted Average Shares,51086649.0,52581102.0,53783069.0,54782528.0,
Basic Average Shares,50469633.0,52231729.0,53455139.0,54371531.0,
Diluted EPS,16.93,14.46,11.95,5.05,
Basic EPS,17.14,14.55,12.02,5.09,
Diluted NI Availto Com Stockholders,865000000.0,752500000.0,635500000.0,276600000.0,
Net Income Common Stockholders,865000000.0,752500000.0,635500000.0,276600000.0,
Otherunder Preferred Stock Dividend,7700000.0,7700000.0,7000000.0,,
Preferred Stock Dividends,,,,,4700000.0
Net Income,872700000.0,760200000.0,642500000.0,276600000.0,
Minority Interests,,,,0.0,0.0
Net Income Including Noncontrolling Interests,872700000.0,760200000.0,642500000.0,276600000.0,
Net Income Discontinuous Operations,,,0.0,0.0,758900000.0
Net Income Continuous Operations,872700000.0,760200000.0,642500000.0,276600000.0,
Tax Provision,214700000.0,167100000.0,164300000.0,73300000.0,
Pretax Income,1087400000.0,927300000.0,806800000.0,349900000.0,
Special Income Charges,-1300000.0,0.0,100000.0,-8700000.0,
Other Special Charges,1300000.0,,-100000.0,900000.0,20700000.0
Impairment Of Capital Assets,,0.0,0.0,7800000.0,0.0
Net Non Operating Interest Income Expense,-109700000.0,-107000000.0,-108000000.0,-108300000.0,
Interest Expense Non Operating,109700000.0,107000000.0,108000000.0,108300000.0,
Total Revenue,12814300000.0,11877500000.0,11131600000.0,10193000000.0,
Operating Revenue,12814300000.0,11877500000.0,11131600000.0,10193000000.0,
Loss Adjustment Expense,2927800000.0,2766500000.0,2521800000.0,2359800000.0,
Net Policyholder Benefits And Claims,2927800000.0,2766500000.0,2521800000.0,2359800000.0,
Policyholder Benefits Gross,8255400000.0,9087800000.0,7846600000.0,7835800000.0,
Policyholder Benefits Ceded,5327600000.0,6321300000.0,5324800000.0,5476000000.0,
