period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3309966670,3243100000,3380800000,3,3074000000,0.076799996
+1q,3386333330,3303400000,3470600000,3,3158400000,0.0722
0y,13685700000,13327100000,14068000000,3,12814300000,0.068
+1y,14521933330,14122900000,15262900000,3,13685700000,0.061100002
