,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,22660818.71345,22562115.621156,33166000.0,80278797.996661,
Tax Rate For Calcs,0.151072,0.271833,0.206,0.228715,
Normalized EBITDA,3585000000.0,2409000000.0,2353000000.0,3190000000.0,
Total Unusual Items,150000000.0,83000000.0,161000000.0,351000000.0,
Total Unusual Items Excluding Goodwill,150000000.0,83000000.0,161000000.0,351000000.0,
Net Income From Continuing Operation Net Minority Interest,1596000000.0,506000000.0,581000000.0,1316000000.0,
Reconciled Depreciation,1347000000.0,1350000000.0,1369000000.0,1452000000.0,
Reconciled Cost Of Revenue,8771000000.0,7613000000.0,7410000000.0,8354000000.0,
EBITDA,3735000000.0,2492000000.0,2514000000.0,3541000000.0,
EBIT,2388000000.0,1142000000.0,1145000000.0,2089000000.0,
Net Interest Income,-298000000.0,-282000000.0,-291000000.0,-277000000.0,
Interest Expense,336000000.0,329000000.0,329000000.0,292000000.0,
Interest Income,38000000.0,47000000.0,38000000.0,15000000.0,
Normalized Income,1468660818.71345,445562115.621156,453166000.0,1045278797.996661,
Net Income From Continuing And Discontinued Operation,1596000000.0,506000000.0,581000000.0,1316000000.0,
Total Expenses,13350000000.0,11983000000.0,11698000000.0,12751000000.0,
Total Operating Income As Reported,2279000000.0,1135000000.0,890000000.0,1438000000.0,
Diluted Average Shares,871000000.0,869000000.0,859000000.0,857000000.0,
Basic Average Shares,855000000.0,853000000.0,848000000.0,843000000.0,
Diluted EPS,1.83,0.58,0.68,1.54,
Basic EPS,1.87,0.59,0.69,1.56,
Diluted NI Availto Com Stockholders,1596000000.0,506000000.0,581000000.0,1316000000.0,
Net Income Common Stockholders,1596000000.0,506000000.0,581000000.0,1316000000.0,
Otherunder Preferred Stock Dividend,,,,,803000000.0
Preferred Stock Dividends,,,,,24000000.0
Net Income,1596000000.0,506000000.0,581000000.0,1316000000.0,
Minority Interests,-146000000.0,-86000000.0,-67000000.0,-70000000.0,
Net Income Including Noncontrolling Interests,1742000000.0,592000000.0,648000000.0,1386000000.0,
Net Income Continuous Operations,1742000000.0,592000000.0,648000000.0,1386000000.0,
Tax Provision,310000000.0,221000000.0,168000000.0,411000000.0,
Pretax Income,2052000000.0,813000000.0,816000000.0,1797000000.0,
Other Income Expense,71000000.0,-40000000.0,217000000.0,636000000.0,
Other Non Operating Income Expenses,-79000000.0,-123000000.0,56000000.0,285000000.0,
Earnings From Equity Interest,,,,,35000000.0
Gain On Sale Of Security,150000000.0,83000000.0,161000000.0,351000000.0,
Net Non Operating Interest Income Expense,-298000000.0,-282000000.0,-291000000.0,-277000000.0,
Interest Expense Non Operating,336000000.0,329000000.0,329000000.0,292000000.0,
Interest Income Non Operating,38000000.0,47000000.0,38000000.0,15000000.0,
Operating Income,2279000000.0,1135000000.0,890000000.0,1438000000.0,
Operating Expense,3342000000.0,3141000000.0,3041000000.0,3068000000.0,
Depreciation Amortization Depletion Income Statement,110000000.0,121000000.0,122000000.0,123000000.0,
Depreciation And Amortization In Income Statement,110000000.0,121000000.0,122000000.0,123000000.0,
Amortization,110000000.0,121000000.0,122000000.0,123000000.0,
Amortization Of Intangibles Income Statement,110000000.0,121000000.0,122000000.0,123000000.0,
Research And Development,1110000000.0,1089000000.0,1076000000.0,1047000000.0,
Selling General And Administration,2122000000.0,1931000000.0,1843000000.0,1898000000.0,
Gross Profit,5621000000.0,4276000000.0,3931000000.0,4506000000.0,
Cost Of Revenue,10008000000.0,8842000000.0,8657000000.0,9683000000.0,
Total Revenue,15629000000.0,13118000000.0,12588000000.0,14189000000.0,
Operating Revenue,15629000000.0,13118000000.0,12588000000.0,14189000000.0,
