period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4291793020,4246000000,4452587790,9,3679000000,0.1666
+1q,4665967650,4473300000,5054116230,9,4045000000,0.1535
0y,18796104010,18398900000,19720618680,10,16408000000,0.1455
+1y,21455295530,20403964050,24284757770,10,18796104010,0.1415
