,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1259,37647983,9491056744,-0.011
1,2025-12-31,Blackrock Inc.,0.087299995,26108968,6582070992,0.0023999999
2,2025-12-31,State Street Corporation,0.0608,18177191,4582469962,0.0091
3,2025-12-31,"Charles Schwab Investment Management, Inc.",0.04,11950982,3012842635,0.0054
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0335,10024362,2527141721,-0.1665
5,2025-12-31,"Geode Capital Management, LLC",0.027,8073146,2035240155,-0.0104
6,2025-12-31,Morgan Stanley,0.0249,7437933,1875102954,-0.0363
7,2025-12-31,NORGES BANK,0.0228,6828073,1721357244,0.1093
8,2025-12-31,"FMR, LLC",0.0226,6760500,1704322091,0.14739999
9,2025-12-31,"Franklin Resources, Inc.",0.019,5668210,1428955775,0.0748
