,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-286143000.0,0.0,0.0,-13664000.0,
Tax Rate For Calcs,0.253,0.187,0.223,0.224,
Normalized EBITDA,7850000000.0,7028000000.0,15061000000.0,18403000000.0,
Total Unusual Items,-1131000000.0,0.0,0.0,-61000000.0,
Total Unusual Items Excluding Goodwill,-1131000000.0,0.0,0.0,-61000000.0,
Net Income From Continuing Operation Net Minority Interest,2348000000.0,2770000000.0,8835000000.0,11528000000.0,
Reconciled Depreciation,3158000000.0,2774000000.0,2701000000.0,2473000000.0,
Reconciled Cost Of Revenue,117318000000.0,125121000000.0,131877000000.0,159632000000.0,
EBITDA,6719000000.0,7028000000.0,15061000000.0,18342000000.0,
EBIT,3561000000.0,4254000000.0,12360000000.0,15869000000.0,
Net Interest Income,-556000000.0,-556000000.0,-592000000.0,-562000000.0,
Interest Expense,556000000.0,556000000.0,592000000.0,562000000.0,
Interest Income,,,293000000.0,223000000.0,171000000.0
Normalized Income,3192857000.0,2770000000.0,8835000000.0,11575336000.0,
Net Income From Continuing And Discontinued Operation,2348000000.0,2770000000.0,8835000000.0,11528000000.0,
Total Expenses,118375000000.0,126126000000.0,132908000000.0,160632000000.0,
Total Operating Income As Reported,3181000000.0,3755000000.0,11858000000.0,15690000000.0,
Diluted Average Shares,309000000.0,322000000.0,353000000.0,396000000.0,
Basic Average Shares,309000000.0,322000000.0,353000000.0,395000000.0,
Diluted EPS,7.57,8.58,24.92,29.04,
Basic EPS,7.57,8.58,24.93,29.05,
Diluted NI Availto Com Stockholders,2341000000.0,2762000000.0,8808000000.0,11485000000.0,
Net Income Common Stockholders,2341000000.0,2762000000.0,8808000000.0,11485000000.0,
Otherunder Preferred Stock Dividend,7000000.0,8000000.0,27000000.0,43000000.0,
Net Income,2348000000.0,2770000000.0,8835000000.0,11528000000.0,
Minority Interests,102000000.0,-236000000.0,-314000000.0,-351000000.0,
Net Income Including Noncontrolling Interests,2246000000.0,3006000000.0,9149000000.0,11879000000.0,
Net Income Continuous Operations,2246000000.0,3006000000.0,9149000000.0,11879000000.0,
Tax Provision,759000000.0,692000000.0,2619000000.0,3428000000.0,
Pretax Income,3005000000.0,3698000000.0,11768000000.0,15307000000.0,
Other Income Expense,-751000000.0,499000000.0,502000000.0,118000000.0,
Other Non Operating Income Expenses,380000000.0,499000000.0,502000000.0,179000000.0,
Special Income Charges,-1131000000.0,0.0,0.0,-61000000.0,
Gain On Sale Of Business,,,,0.0,62000000.0
Other Special Charges,,,-11000000.0,-14000000.0,193000000.0
Impairment Of Capital Assets,1131000000.0,0.0,0.0,61000000.0,
Earnings From Equity Interest,,,198000000.0,118000000.0,
Net Non Operating Interest Income Expense,-556000000.0,-556000000.0,-592000000.0,-562000000.0,
Interest Expense Non Operating,556000000.0,556000000.0,592000000.0,562000000.0,
Interest Income Non Operating,,,293000000.0,223000000.0,171000000.0
Operating Income,4312000000.0,3755000000.0,11858000000.0,15751000000.0,
Operating Expense,1057000000.0,1005000000.0,1031000000.0,1000000000.0,
Other Operating Expenses,15000000.0,44000000.0,33000000.0,66000000.0,
Selling General And Administration,1042000000.0,961000000.0,998000000.0,934000000.0,
General And Administrative Expense,1042000000.0,961000000.0,998000000.0,934000000.0,
Other Gand A,1042000000.0,961000000.0,998000000.0,934000000.0,
Salaries And Wages,,,0.0,58000000.0,0.0
Gross Profit,5369000000.0,4760000000.0,12889000000.0,16751000000.0,
Cost Of Revenue,117318000000.0,125121000000.0,131877000000.0,159632000000.0,
Total Revenue,122687000000.0,129881000000.0,144766000000.0,176383000000.0,
Excise Taxes,6748000000.0,5907000000.0,5765000000.0,5194000000.0,
Operating Revenue,129435000000.0,135788000000.0,150531000000.0,181577000000.0,
