period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,29953685360,25474899140,36470000000,9,30258000000,-0.0101
+1q,32500583080,26837873790,41753000000,10,29889000000,0.0874
0y,121233827130,103852540660,143478122000,11,122687000000,-0.0117999995
+1y,116891241470,99289031440,133229685000,11,121233827130,-0.0358
