Date,Dividends,Stock Splits
1982-02-05 00:00:00-05:00,0.018282,0.0
1982-05-06 00:00:00-04:00,0.018282,0.0
1982-08-06 00:00:00-04:00,0.018282,0.0
1982-11-05 00:00:00-05:00,0.022852,0.0
1983-02-04 00:00:00-05:00,0.022852,0.0
1983-05-12 00:00:00-04:00,0.022852,0.0
1983-08-08 00:00:00-04:00,0.022852,0.0
1983-11-03 00:00:00-05:00,0.025137,0.0
1984-02-06 00:00:00-05:00,0.025137,0.0
1984-05-10 00:00:00-04:00,0.025137,0.0
1984-08-07 00:00:00-04:00,0.025137,0.0
1989-05-02 00:00:00-04:00,0.011426,0.0
1989-08-01 00:00:00-04:00,0.011426,0.0
1989-11-06 00:00:00-05:00,0.011426,0.0
1990-01-30 00:00:00-05:00,0.011426,0.0
1990-04-24 00:00:00-04:00,0.015996,0.0
1990-07-31 00:00:00-04:00,0.015996,0.0
1990-10-29 00:00:00-05:00,0.015996,0.0
1991-01-25 00:00:00-05:00,0.015996,0.0
1991-04-30 00:00:00-04:00,0.020567,0.0
1991-07-24 00:00:00-04:00,0.020567,0.0
1991-10-23 00:00:00-04:00,0.020567,0.0
1992-02-04 00:00:00-05:00,0.020567,0.0
1992-05-12 00:00:00-04:00,0.025137,0.0
1992-07-21 00:00:00-04:00,0.025137,0.0
1992-10-23 00:00:00-04:00,0.025137,0.0
1993-01-26 00:00:00-05:00,0.025137,0.0
1993-05-10 00:00:00-04:00,0.025137,0.0
1993-07-21 00:00:00-04:00,0.025137,0.0
1993-10-26 00:00:00-04:00,0.029707,0.0
1994-01-25 00:00:00-05:00,0.029707,0.0
1994-05-03 00:00:00-04:00,0.029707,0.0
1994-08-02 00:00:00-04:00,0.029707,0.0
1994-10-25 00:00:00-04:00,0.029707,0.0
1995-02-06 00:00:00-05:00,0.029707,0.0
1995-05-03 00:00:00-04:00,0.029707,0.0
1995-08-04 00:00:00-04:00,0.029707,0.0
1995-11-06 00:00:00-05:00,0.029707,0.0
1996-02-07 00:00:00-05:00,0.029707,0.0
1996-05-08 00:00:00-04:00,0.029707,0.0
1996-08-07 00:00:00-04:00,0.029707,0.0
1996-11-06 00:00:00-05:00,0.029707,0.0
1997-02-06 00:00:00-05:00,0.029707,0.0
1997-05-01 00:00:00-04:00,0.029707,0.0
1997-08-01 00:00:00-04:00,3.142139,0.0
1997-08-14 00:00:00-04:00,0.018282,0.0
1997-11-06 00:00:00-05:00,0.018282,0.0
1998-02-06 00:00:00-05:00,0.018282,0.0
1998-05-07 00:00:00-04:00,0.018282,0.0
