,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2298325.847285,-404800.0,2065700.0,561600.0,-1743802.253726,
Tax Rate For Calcs,0.194773,0.253,0.227,0.216,0.260269,
Normalized EBITDA,392500000.0,428200000.0,436600000.0,413300000.0,392700000.0,
Total Unusual Items,-11800000.0,-1600000.0,9100000.0,2600000.0,-6700000.0,
Total Unusual Items Excluding Goodwill,-11800000.0,-1600000.0,9100000.0,2600000.0,-6700000.0,
Net Income From Continuing Operation Net Minority Interest,197200000.0,225500000.0,253300000.0,232300000.0,203500000.0,
Reconciled Depreciation,78900000.0,82300000.0,82300000.0,83200000.0,76400000.0,
Reconciled Cost Of Revenue,235700000.0,229500000.0,229500000.0,230800000.0,230500000.0,
EBITDA,380700000.0,426600000.0,445700000.0,415900000.0,386000000.0,
EBIT,301800000.0,344300000.0,363400000.0,332700000.0,309600000.0,
Net Interest Income,-56900000.0,-42200000.0,-35500000.0,-36300000.0,-34500000.0,
Interest Expense,56900000.0,42200000.0,35500000.0,36300000.0,34500000.0,
Normalized Income,206701674.152715,226695200.0,246265700.0,230261600.0,208456197.746274,
Net Income From Continuing And Discontinued Operation,197200000.0,225500000.0,253300000.0,232300000.0,210300000.0,
Total Expenses,465200000.0,422400000.0,418300000.0,422900000.0,419300000.0,
Total Operating Income As Reported,313600000.0,345900000.0,354300000.0,330100000.0,316300000.0,
Diluted Average Shares,139110064.0,139941935.0,140339539.0,140939555.0,141590810.0,
Basic Average Shares,139046214.0,139509985.0,139818324.0,140294117.0,140836396.0,
Diluted EPS,1.42,1.61,1.81,1.65,1.49,
Basic EPS,1.42,1.62,1.81,1.66,1.5,
Diluted NI Availto Com Stockholders,197200000.0,225500000.0,253300000.0,232300000.0,210300000.0,
Net Income Common Stockholders,197200000.0,225500000.0,253300000.0,232300000.0,210300000.0,
Net Income,197200000.0,225500000.0,253300000.0,232300000.0,210300000.0,
Minority Interests,0.0,0.0,0.0,0.0,-100000.0,
Net Income Including Noncontrolling Interests,197200000.0,225500000.0,253300000.0,232300000.0,210300000.0,
Net Income Discontinuous Operations,,,,,6800000.0,0.0
Net Income Continuous Operations,197200000.0,225500000.0,253300000.0,232300000.0,203500000.0,
Tax Provision,47700000.0,76600000.0,74600000.0,64100000.0,71600000.0,
Pretax Income,244900000.0,302100000.0,327900000.0,296400000.0,275100000.0,
Other Income Expense,-11800000.0,-1600000.0,9100000.0,2600000.0,-6700000.0,
Special Income Charges,-15000000.0,0.0,0.0,,0.0,0.0
Other Special Charges,,,,,0.0,
Gain On Sale Of Security,3200000.0,-1600000.0,9100000.0,2600000.0,-6700000.0,
Net Non Operating Interest Income Expense,-56900000.0,-42200000.0,-35500000.0,-36300000.0,-34500000.0,
Interest Expense Non Operating,56900000.0,42200000.0,35500000.0,36300000.0,34500000.0,
Operating Income,313600000.0,345900000.0,354300000.0,330100000.0,316300000.0,
Operating Expense,229500000.0,192900000.0,188800000.0,192100000.0,188800000.0,
Depreciation Amortization Depletion Income Statement,78900000.0,82300000.0,82300000.0,83200000.0,76400000.0,
Depreciation And Amortization In Income Statement,78900000.0,82300000.0,82300000.0,83200000.0,76400000.0,
Amortization,17100000.0,18300000.0,16300000.0,15800000.0,17300000.0,
Amortization Of Intangibles Income Statement,17100000.0,18300000.0,16300000.0,15800000.0,17300000.0,
Depreciation Income Statement,61800000.0,64000000.0,66000000.0,67400000.0,59100000.0,
Selling General And Administration,132200000.0,110600000.0,106500000.0,108900000.0,100300000.0,
Gross Profit,543100000.0,538800000.0,543100000.0,522200000.0,505100000.0,
Cost Of Revenue,235700000.0,229500000.0,229500000.0,230800000.0,230500000.0,
Total Revenue,778800000.0,768300000.0,772600000.0,753000000.0,735600000.0,
Operating Revenue,778800000.0,768300000.0,772600000.0,753000000.0,735600000.0,
