period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,10579849620,10400000000,10963000000,28,10836000000,-0.023599999
+1q,10255157390,9461000000,10739000000,25,10365000000,-0.0106
0y,43598567550,42415000000,44502000000,29,44141000000,-0.0123000005
+1y,43818116270,41414500000,46709000000,30,43598567550,0.005
