,2025-09-30,2024-09-30,2023-09-30,2022-09-30,2021-09-30
Tax Effect Of Unusual Items,35070000.0,-1860000.0,-9120000.0,-41860000.0,
Tax Rate For Calcs,0.21,0.02,0.01,0.13,
Normalized EBITDA,14762000000.0,12832000000.0,10858000000.0,17572000000.0,
Total Unusual Items,167000000.0,-93000000.0,-912000000.0,-322000000.0,
Total Unusual Items Excluding Goodwill,167000000.0,-93000000.0,-912000000.0,-322000000.0,
Net Income From Continuing Operation Net Minority Interest,5541000000.0,10110000000.0,7339000000.0,12986000000.0,
Reconciled Depreciation,1602000000.0,1706000000.0,1809000000.0,1762000000.0,
Reconciled Cost Of Revenue,19738000000.0,17060000000.0,15869000000.0,18635000000.0,
EBITDA,14929000000.0,12739000000.0,9946000000.0,17250000000.0,
EBIT,13327000000.0,11033000000.0,8137000000.0,15488000000.0,
Net Interest Income,-25000000.0,-22000000.0,-381000000.0,-399000000.0,
Interest Expense,664000000.0,697000000.0,694000000.0,490000000.0,
Interest Income,639000000.0,675000000.0,313000000.0,91000000.0,
Normalized Income,5409070000.0,10201140000.0,8241880000.0,13266140000.0,
Net Income From Continuing And Discontinued Operation,5541000000.0,10142000000.0,7232000000.0,12936000000.0,
Total Expenses,31890000000.0,28709000000.0,27170000000.0,28340000000.0,
Total Operating Income As Reported,12355000000.0,10071000000.0,7788000000.0,15860000000.0,
Diluted Average Shares,1105000000.0,1130000000.0,1126000000.0,1137000000.0,
Basic Average Shares,1096000000.0,1116000000.0,1117000000.0,1123000000.0,
Diluted EPS,5.01,8.97,6.42,11.37,
Basic EPS,5.05,9.09,6.47,11.52,
Diluted NI Availto Com Stockholders,5541000000.0,10142000000.0,7232000000.0,12936000000.0,
Net Income Common Stockholders,5541000000.0,10142000000.0,7232000000.0,12936000000.0,
Net Income,5541000000.0,10142000000.0,7232000000.0,12936000000.0,
Net Income Including Noncontrolling Interests,5541000000.0,10142000000.0,7232000000.0,12936000000.0,
Net Income Discontinuous Operations,0.0,32000000.0,-107000000.0,-50000000.0,
Net Income Continuous Operations,5541000000.0,10110000000.0,7339000000.0,12986000000.0,
Tax Provision,7122000000.0,226000000.0,104000000.0,2012000000.0,
Pretax Income,12663000000.0,10336000000.0,7443000000.0,14998000000.0,
Other Income Expense,294000000.0,105000000.0,-826000000.0,-463000000.0,
Other Non Operating Income Expenses,127000000.0,198000000.0,86000000.0,-141000000.0,
Special Income Charges,-152000000.0,-261000000.0,-994000000.0,-47000000.0,
Write Off,113000000.0,79000000.0,132000000.0,47000000.0,
Restructuring And Mergern Acquisition,39000000.0,,,,
Earnings From Equity Interest,,,,-7000000.0,13000000.0
Gain On Sale Of Security,319000000.0,168000000.0,82000000.0,-275000000.0,
Net Non Operating Interest Income Expense,-25000000.0,-22000000.0,-381000000.0,-399000000.0,
Interest Expense Non Operating,664000000.0,697000000.0,694000000.0,490000000.0,
Interest Income Non Operating,639000000.0,675000000.0,313000000.0,91000000.0,
Operating Income,12394000000.0,10253000000.0,8650000000.0,15860000000.0,
Operating Expense,12152000000.0,11649000000.0,11301000000.0,9705000000.0,
Other Operating Expenses,,-3000000.0,862000000.0,-1059000000.0,
Research And Development,9042000000.0,8893000000.0,8818000000.0,8194000000.0,
Selling General And Administration,3110000000.0,2759000000.0,2483000000.0,2570000000.0,
Gross Profit,24546000000.0,21902000000.0,19951000000.0,25565000000.0,
Cost Of Revenue,19738000000.0,17060000000.0,15869000000.0,18635000000.0,
Total Revenue,44284000000.0,38962000000.0,35820000000.0,44200000000.0,
Operating Revenue,44284000000.0,38962000000.0,35820000000.0,44200000000.0,
