,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.239,0.23704,0.239962,0.239,
Normalized EBITDA,25135000000.0,25488000000.0,25114000000.0,27069000000.0,
Net Income From Continuing Operation Net Minority Interest,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Reconciled Depreciation,4121000000.0,3761000000.0,3247000000.0,2975000000.0,
Reconciled Cost Of Revenue,108970000000.0,105479000000.0,101135000000.0,104105000000.0,
EBITDA,25135000000.0,25488000000.0,25114000000.0,27069000000.0,
EBIT,21014000000.0,21727000000.0,21867000000.0,24094000000.0,
Net Interest Income,-2288000000.0,-2120000000.0,-1765000000.0,-1562000000.0,
Interest Expense,2412000000.0,2321000000.0,1943000000.0,1617000000.0,
Interest Income,124000000.0,201000000.0,178000000.0,55000000.0,
Normalized Income,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Net Income From Continuing And Discontinued Operation,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Total Expenses,143793000000.0,137988000000.0,130980000000.0,133364000000.0,
Total Operating Income As Reported,20890000000.0,21526000000.0,21689000000.0,24039000000.0,
Diluted Average Shares,995000000.0,993000000.0,1002000000.0,1025000000.0,
Basic Average Shares,993000000.0,990000000.0,999000000.0,1022000000.0,
Diluted EPS,14.23,14.91,15.11,16.69,
Basic EPS,14.26,14.96,15.16,16.74,
Diluted NI Availto Com Stockholders,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Net Income Common Stockholders,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Net Income,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Net Income Including Noncontrolling Interests,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Net Income Continuous Operations,14156000000.0,14806000000.0,15143000000.0,17105000000.0,
Tax Provision,4446000000.0,4600000000.0,4781000000.0,5372000000.0,
Pretax Income,18602000000.0,19406000000.0,19924000000.0,22477000000.0,
Other Income Expense,,,-1000000.0,1000000.0,-35000000.0
Other Non Operating Income Expenses,,,-1000000.0,1000000.0,-35000000.0
Net Non Operating Interest Income Expense,-2288000000.0,-2120000000.0,-1765000000.0,-1562000000.0,
Interest Expense Non Operating,2412000000.0,2321000000.0,1943000000.0,1617000000.0,
Interest Income Non Operating,124000000.0,201000000.0,178000000.0,55000000.0,
Operating Income,20890000000.0,21526000000.0,21689000000.0,24039000000.0,
Operating Expense,33975000000.0,31782000000.0,29271000000.0,28739000000.0,
Depreciation Amortization Depletion Income Statement,3273000000.0,3034000000.0,2673000000.0,2455000000.0,
Depreciation And Amortization In Income Statement,3273000000.0,3034000000.0,2673000000.0,2455000000.0,
Selling General And Administration,30702000000.0,28748000000.0,26598000000.0,26284000000.0,
Gross Profit,54865000000.0,53308000000.0,50960000000.0,52778000000.0,
Cost Of Revenue,109818000000.0,106206000000.0,101709000000.0,104625000000.0,
Total Revenue,164683000000.0,159514000000.0,152669000000.0,157403000000.0,
Operating Revenue,164683000000.0,159514000000.0,152669000000.0,157403000000.0,
