,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1,99635779,31676703822,0.0135
1,2025-12-31,Blackrock Inc.,0.077199996,76862995,24436666747,0.02
2,2025-12-31,State Street Corporation,0.0471,46925342,14918738782,0.0179
3,2025-12-31,"Geode Capital Management, LLC",0.0239,23756142,7552671155,0.0147
4,2025-12-31,Morgan Stanley,0.0222,22113754,7030514970,-0.0167
5,2025-12-31,Bank of America Corporation,0.0161,16063532,5106998215,0.0705
6,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0155,15471132,4918659452,0.0775
7,2025-12-31,NORGES BANK,0.014199999,14095697,4481374296,0.057800002
8,2025-12-31,Capital World Investors,0.013200001,13147117,4179797011,0.0156
9,2025-12-31,Northern Trust Corporation,0.0115,11462591,3644244103,-0.0171
