period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,41545870500,40948849000,42031000000,26,39856000000,0.0424
+1q,47313333690,46431960000,48046000000,25,45277000000,0.045
0y,171164777450,169136699000,172521116040,33,164683000000,0.0394
+1y,178195571580,174056345530,182275308050,32,171164777450,0.041100003
