,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,31277805,9943995772,-0.0013
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0252,25100831,7980181389,0.0225
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,12808915,4072274145,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,12667544,4027328771,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,11709261,3722666660,-0.0194
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,9161339,2912618589,0.0249
6,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.0069999998,6977771,2218407759,-0.0448
7,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,5712503,1816147446,-0.015
8,2026-02-28,SPDR DOW JONES INDUSTRIAL AVERAGE ETF TRT-State Street SPDR Dow Jones ,0.0056,5563046,1768631331,0.0152
9,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Dividend Appreciation Index Fund,0.0055,5465570,1737641275,0.0136
