,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0299,8330369,1090403685,-0.0185
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,7044856,922136456,0.0064
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0207,5775553,755991034,-0.0312
3,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.0134000005,3744658,490157024,0.4612
4,2025-12-31,Dodge & Cox Funds-Dodge & Cox Stock Fund,0.013300001,3709700,485581197,-0.3177
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,3594254,470469892,-0.0094
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,3554608,465280429,0.0017
7,2026-01-31,First TRT Exch-Trd Fd. VI-First TRT Rising Dividend Achievers ETF,0.012,3345425,437899419,0.0277
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,3290311,430685272,-0.0185
9,2025-12-31,HARRIS ASSOCIATES INVESTMENT TRUST-Oakmark Fund,0.0104,2901700,379818033,-0.4121
