address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,displayName,trailingPegRatio
One Congress Street,Boston,MA,02114,United States,617 786 3000,https://www.statestreet.com,Asset Management,asset-management,Asset Management,Financial Services,financial-services,Financial Services,"State Street Corporation provides various financial products and services to institutional investors. It offers custody, accounting, and fund administration services for traditional and alternative assets, as well as multi-asset class investments; recordkeeping, client reporting, and investment book of record, transaction management, loans, cash, derivatives, and collateral services; investor services operations outsourcing; performance, risk, and compliance analytics; financial data management to support institutional investors; foreign exchange, brokerage, and other trading services; securities finance, such as prime services products; and deposit and short-term investment facilities. 
The company also provides the State Street Alpha platform that combines portfolio management, trading and execution, analytics and compliance tools, and advanced data aggregation and integration with other industry platforms and providers; front-office technology that automates and simplifies the institutional investment process comprising portfolio management and risk analytics, trading, and post-trade settlement with integrated compliance and managed data; investment management solutions; and portfolio management, trading compliance, and manager/sponsor communication. In addition, it offers investment management solutions, such as strategies across equity, fixed income, cash, multi-asset, and alternatives; and ETFs, custom indexed, managed funds, and mandates. The company provides its products and services to mutual funds, collective investment funds and other investment pools, corporate and public retirement plans, insurance companies, wealth managers, investment managers, foundations, and endowments. The company was founded in 1792 and is headquartered in Boston, Massachusetts.",51503,"[{'maxAge': 1, 'name': ""Mr. Ronald Philip O'Hanley"", 'age': 68, 'title': 'CEO, President & Chairman', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 5616037, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joerg  Ambrosius', 'age': 54, 'title': 'Executive VP & President of Investment Services', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 4267406, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Wei Chung Bradford  Hu', 'age': 62, 'title': 'Executive VP & Chief Risk Officer', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 2907584, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Yie-Hsin  Hung', 'age': 62, 'title': 'President & CEO of State Street Investment Management', 'yearBorn': 1963, 'fiscalYear': 2024, 'totalPay': 4376753, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John F. Woods', 'age': 61, 'title': 'Executive VP & CFO', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mostapha  Tahiri', 'age': 50, 'title': 'Executive VP & COO', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pankaj  Vaish', 'title': 'Executive VP & Global Chief Investment Officer and Treasury', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elizabeth  Schaefer', 'age': 50, 'title': 'Senior VP, Chief Accounting Officer & Interim Controller', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew  Zitney', 'title': 'Executive VP & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Elizabeth  Lynn', 'title': 'Executive VP & Global Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,5,4,4,5,1775001600,1735603200,http://phx.corporate-ir.net/phoenix.zhtml?c=78261&p=irol-IRHome,[],86400,2,130.2,129.37,127.5336,130.91,130.2,129.37,127.5336,130.91,3.36,2.61,1775001600,0.3404,3.02,1.384,13.925001,10.027763,732927,732927,2137028,1735960,1735960,130.39,130.58,200,100,36560605184,36290413072,73.26,137.05,137.05,0.169922,2.633101,126.9776,119.1023,3.2,0.024577575,USD,False,0.21209998,346558073,278728211,60448,5548940,1770940800,1773360000,0.0002,0.00496,0.95821,0.03,0.00029999999,279312437,87.008,1.5044019,1767139200,1798675200,1569801600,-0.237,2716999936,9.4,13.05326,2:1,991267200,0.7283951,0.32693863,0.84,1775001600,EQUITY,130.895,155.0,110.0,143.83333,147.0,2.0,buy,15,13884999680,48.797,0.00819,0.11078,13884999680,11898000384,-0.241,-0.028,0.0,0.0,0.27818,USD,STT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,0.5337998,130.895,False,[],1775579549,NYQ,finmb_188785,America/New_York,EDT,-14400000,us_market,False,State Street Corporation,State Street Corporation,REGULAR,True,322151400000,0.6950073,127.5336 - 130.91,NYSE,2137028,57.635002,0.78671855,73.26 - 137.05,-6.154999,-0.044910606,72.83951,1776038400,1776429000,1776429000,1776429000,1776438000,1776438000,False,9.4,13.05326,11.85564,11.040737,3.9174042,0.030851144,11.792702,0.09901322,15,0,2.0 - Buy,State Street,0.9762
