period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3684115860,3608000000,3716000000,7,3284000000,0.121800005
+1q,3687637670,3603000000,3771000000,6,3448000000,0.0695
0y,14885838400,14577000000,15198000000,8,13944000000,0.0675
+1y,15387484660,15035000000,15786956000,13,14885838400,0.0337
