address1,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
1 Ecolab Place,Saint Paul,MN,55102-2233,United States,800 232 6522,651 225 3098,https://www.ecolab.com,Specialty Chemicals,specialty-chemicals,Specialty Chemicals,Basic Materials,basic-materials,Basic Materials,"Ecolab Inc. provides water, hygiene, and infection prevention solutions and services in the United States and internationally. The company operates through four segments: Global Water, Global Institutional & Specialty, Global Pest Elimination, and Global Life Sciences. The Global Water segment offers water treatment and process applications, and cleaning and sanitizing solutions to manufacturing, food and beverage processing, transportation, chemical, primary metals and mining, power generation, global refining, petrochemical, pulp and paper industries. The Global Institutional & Specialty segment provides cleaning and sanitizing products to the foodservice, healthcare, hospitality, lodging, government, education and retail industries. The Global Pest Elimination segment provides pest elimination services to detect, prevent, and eliminate pests comprising rodents and insects in full-service and quick-service restaurants, food and beverage processors, hotels, grocery operations, and other commercial segments, including education, life sciences, and healthcare. The Global Life Sciences segment provides cleaning and contamination control solutions to pharmaceutical and personal care manufacturers. It offers its products under the Ecolab, Kay, Purolite, and Bioquell brand names. The company sells its products through field sales and corporate account personnel, distributors, and dealers. Ecolab Inc. was founded in 1923 and is headquartered in Saint Paul, Minnesota.",48000,"[{'maxAge': 1, 'name': 'Dr. Dan D. LeCloux', 'title': 'Executive VP & Chief Technical Officer', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Andrew C. Hedberg', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jandeen M. Boone J.D.', 'age': 51, 'title': 'Executive VP, General Counsel, Secretary & Interim Chief Compliance Officer', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Chris  Leong', 'age': 58, 'title': 'Executive VP and Chief Marketing & Innovation Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nicholas J. Alfano', 'age': 63, 'title': 'Executive VP & President of Global Industrial Group', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Emilio  Tenuta', 'title': 'Chief Sustainability Officer & Senior VP', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Alexander A. De Boo', 'age': 57, 'title': 'Executive VP & President of Global Markets', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christina  Kong', 'title': 'Executive VP & Market Head of Greater China', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Bingenheimer', 'title': 'Executive VP & General Manager of Ecolab Digital', 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gregory  Lukasik', 'title': 'Senior VP & Market Head for Southeast Asia', 'exercisedValue': 0, 'unexercisedValue': 0}]",6,8,2,2,3,1775001600,http://investor.ecolab.com/,[],86400,2,267.03,265.71,259.24,266.53,267.03,265.71,259.24,266.53,2.76,1.04,1773705600,0.36810002,1.05,1.024,35.789204,26.875679,401232,401232,1420643,1491250,1491250,260.5,260.99,80,40,73483132928,74638953407,221.62,309.27,309.27,1.0,4.5695057,283.9498,272.8308,2.68,0.010036326,USD,False,82903883776,0.12907,281399870,282423768,3045658,3161138,1770940800,1773360000,0.0108,0.00151,0.9416,2.14,0.0123000005,282423768,23.458,11.091632,1767139200,1798675200,1767139200,0.192,2075600000,7.27,9.68115,2:1,1055116800,5.155,21.106,0.18338132,0.32693863,0.73,1773705600,EQUITY,260.1875,352.0,270.0,320.1905,325.0,1.88889,buy,21,646200000,2.292,3928000000,8997499904,0.767,1.076,16081200128,91.769,56.764,0.07836,0.22516,7158099968,1642375040,2952600064,0.202,0.048,0.44512,0.24426001,0.19048999,USD,ECL,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Ecolab Inc.,REGULAR,Ecolab Inc.,True,99153000000,-6.842499,259.24 - 266.53,NYSE,1420643,38.567505,0.17402539,221.62 - 309.27,-49.08249,-0.15870434,18.33813,1776211200,1777379400,1777379400,1777379400,1777395600,1777395600,False,7.27,9.68115,8.46085,30.751934,-23.762299,-0.08368486,-12.643311,-0.04634121,15,0,[],1775578900,NYQ,finmb_268799,America/New_York,EDT,-14400000,us_market,False,-2.562518,260.1875,1.9 - Buy,False,Ecolab,2.4396
