,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-10360169.61987,-4672704.472621,-4898378.542203,-5988500.0,-10594871.794872
Tax Rate For Calcs,0.138876,0.178347,0.199121,0.203,0.102564
Normalized EBITDA,1073900000.0,1061000000.0,1002400000.0,848200000.0,952300000.0
Total Unusual Items,-74600000.0,-26200000.0,-24600000.0,-29500000.0,-103300000.0
Total Unusual Items Excluding Goodwill,-74600000.0,-26200000.0,-24600000.0,-29500000.0,-103300000.0
Net Income From Continuing Operation Net Minority Interest,563900000.0,585000000.0,524200000.0,402500000.0,472900000.0
Reconciled Depreciation,256100000.0,242500000.0,241700000.0,236100000.0,235500000.0
Reconciled Cost Of Revenue,2348400000.0,2299400000.0,2222800000.0,2060200000.0,2269100000.0
EBITDA,999300000.0,1034800000.0,977800000.0,818700000.0,849000000.0
EBIT,743200000.0,792300000.0,736100000.0,582600000.0,613500000.0
Net Interest Income,-64300000.0,-55300000.0,-63200000.0,-58300000.0,-61700000.0
Interest Expense,82900000.0,74600000.0,76200000.0,72600000.0,79200000.0
Interest Income,18600000.0,19300000.0,13000000.0,14300000.0,17500000.0
Normalized Income,628139830.38013,606527295.527379,543901621.457797,426011500.0,565605128.205128
Net Income From Continuing And Discontinued Operation,563900000.0,585000000.0,524200000.0,402500000.0,472900000.0
Total Expenses,3409400000.0,3378600000.0,3290500000.0,3110200000.0,3319100000.0
Total Operating Income As Reported,712000000.0,760200000.0,710100000.0,555300000.0,582800000.0
Diluted Average Shares,284200000.0,285400000.0,285400000.0,285300000.0,285700000.0
Basic Average Shares,282500000.0,283500000.0,283500000.0,283400000.0,283300000.0
Diluted EPS,1.98,2.05,1.84,1.41,1.66
Basic EPS,2.0,2.06,1.85,1.42,1.67
Diluted NI Availto Com Stockholders,563900000.0,585000000.0,524200000.0,402500000.0,472900000.0
Net Income Common Stockholders,563900000.0,585000000.0,524200000.0,402500000.0,472900000.0
Net Income,563900000.0,585000000.0,524200000.0,402500000.0,472900000.0
Minority Interests,-4700000.0,-4700000.0,-4300000.0,-4000000.0,-6600000.0
Net Income Including Noncontrolling Interests,568600000.0,589700000.0,528500000.0,406500000.0,479500000.0
Net Income Continuous Operations,568600000.0,589700000.0,528500000.0,406500000.0,479500000.0
Tax Provision,91700000.0,128000000.0,131400000.0,103500000.0,54800000.0
Pretax Income,660300000.0,717700000.0,659900000.0,510000000.0,534300000.0
Other Income Expense,-62000000.0,-13400000.0,-11600000.0,-16500000.0,-90100000.0
Other Non Operating Income Expenses,12600000.0,12800000.0,13000000.0,13000000.0,13200000.0
Special Income Charges,-74600000.0,-26200000.0,-24600000.0,-29500000.0,-103300000.0
Gain On Sale Of Business,-600000.0,0.0,-800000.0,-1600000.0,-10400000.0
Other Special Charges,57700000.0,15200000.0,28500000.0,26400000.0,86900000.0
Restructuring And Mergern Acquisition,16300000.0,11000000.0,-4700000.0,1500000.0,6000000.0
Net Non Operating Interest Income Expense,-64300000.0,-55300000.0,-63200000.0,-58300000.0,-61700000.0
Interest Expense Non Operating,82900000.0,74600000.0,76200000.0,72600000.0,79200000.0
Interest Income Non Operating,18600000.0,19300000.0,13000000.0,14300000.0,17500000.0
Operating Income,786600000.0,786400000.0,734700000.0,584800000.0,686100000.0
Operating Expense,1061000000.0,1079200000.0,1067700000.0,1050000000.0,1050000000.0
Selling General And Administration,1061000000.0,1079200000.0,1067700000.0,1050000000.0,1050000000.0
Gross Profit,1847600000.0,1865600000.0,1802400000.0,1634800000.0,1736100000.0
Cost Of Revenue,2348400000.0,2299400000.0,2222800000.0,2060200000.0,2269100000.0
Total Revenue,4196000000.0,4165000000.0,4025200000.0,3695000000.0,4005200000.0
Operating Revenue,4196000000.0,4165000000.0,4025200000.0,3695000000.0,4005200000.0
