period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,9.236,8.74293,9.6,9.11,19,0.0138
+1q,10.05197,9.41821,10.79,9.6,18,0.0471
0y,38.96061,37.29,40.4,37.33,19,0.0437
+1y,45.96313,43.4,48.7,38.96061,17,0.17969999
