period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2425505470,2375000000,2473000000,17,2150000000,0.12810001
+1q,2547086240,2473716100,2726000000,17,2237000000,0.13859999
0y,10016648160,9891000000,10363000000,19,8831000000,0.13430001
+1y,10844830600,10592300000,11759000000,18,10016648160,0.08270001
