,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-1110000.0,-1529880.478088,-1341732.283465,-1150000.0,-816000.0,
Tax Rate For Calcs,0.222,0.191235,0.224,0.23,0.204,
Normalized EBITDA,1152000000.0,1277000000.0,1130000000.0,1094000000.0,1091000000.0,
Total Unusual Items,-5000000.0,-8000000.0,-6000000.0,-5000000.0,-4000000.0,
Total Unusual Items Excluding Goodwill,-5000000.0,-8000000.0,-6000000.0,-5000000.0,-4000000.0,
Net Income From Continuing Operation Net Minority Interest,445000000.0,610000000.0,492000000.0,479000000.0,493000000.0,
Reconciled Depreciation,100000000.0,96000000.0,92000000.0,89000000.0,90000000.0,
Reconciled Cost Of Revenue,889000000.0,924000000.0,864000000.0,834000000.0,731000000.0,
EBITDA,1147000000.0,1269000000.0,1124000000.0,1089000000.0,1087000000.0,
EBIT,1047000000.0,1173000000.0,1032000000.0,1000000000.0,997000000.0,
Net Interest Income,-475000000.0,-424000000.0,-404000000.0,-378000000.0,-378000000.0,
Interest Expense,475000000.0,420000000.0,397000000.0,378000000.0,378000000.0,
Normalized Income,448890000.0,616470119.521912,496658267.716535,482850000.0,496184000.0,
Net Income From Continuing And Discontinued Operation,445000000.0,610000000.0,492000000.0,479000000.0,493000000.0,
Total Expenses,1238000000.0,1268000000.0,1192000000.0,1154000000.0,1028000000.0,
Total Operating Income As Reported,1042000000.0,1161000000.0,1039000000.0,991000000.0,974000000.0,
Diluted Average Shares,58200000.0,58100000.0,58100000.0,58100000.0,58300000.0,
Basic Average Shares,58200000.0,58100000.0,58100000.0,58100000.0,58300000.0,
Diluted EPS,6.62,7.75,8.47,8.24,7.62,
Basic EPS,6.62,7.75,8.47,8.24,7.62,
Diluted NI Availto Com Stockholders,386000000.0,451000000.0,492000000.0,479000000.0,444000000.0,
Net Income Common Stockholders,386000000.0,451000000.0,492000000.0,479000000.0,444000000.0,
Otherunder Preferred Stock Dividend,59000000.0,159000000.0,0.0,0.0,49000000.0,
Net Income,445000000.0,610000000.0,492000000.0,479000000.0,493000000.0,
Minority Interests,0.0,1000000.0,-1000000.0,0.0,0.0,
Net Income Including Noncontrolling Interests,445000000.0,609000000.0,493000000.0,479000000.0,493000000.0,
Net Income Continuous Operations,445000000.0,609000000.0,493000000.0,479000000.0,493000000.0,
Tax Provision,127000000.0,144000000.0,142000000.0,143000000.0,126000000.0,
Pretax Income,572000000.0,753000000.0,635000000.0,622000000.0,619000000.0,
Other Income Expense,,8000000.0,-6000000.0,4000000.0,19000000.0,-9000000.0
Other Non Operating Income Expenses,5000000.0,16000000.0,,9000000.0,23000000.0,4000000.0
Special Income Charges,-5000000.0,-8000000.0,-6000000.0,-5000000.0,-4000000.0,
Write Off,,,,,,1000000.0
Restructuring And Mergern Acquisition,5000000.0,8000000.0,6000000.0,5000000.0,4000000.0,
Net Non Operating Interest Income Expense,-475000000.0,-424000000.0,-404000000.0,-378000000.0,-378000000.0,
Total Other Finance Cost,,4000000.0,7000000.0,,,-1000000.0
Interest Expense Non Operating,475000000.0,420000000.0,397000000.0,378000000.0,378000000.0,
Operating Income,1047000000.0,1169000000.0,1045000000.0,996000000.0,978000000.0,
Operating Expense,305000000.0,301000000.0,287000000.0,278000000.0,257000000.0,
Depreciation Amortization Depletion Income Statement,56000000.0,53000000.0,51000000.0,47000000.0,50000000.0,
Depreciation And Amortization In Income Statement,56000000.0,53000000.0,51000000.0,47000000.0,50000000.0,
Amortization,56000000.0,53000000.0,51000000.0,47000000.0,50000000.0,
Amortization Of Intangibles Income Statement,56000000.0,53000000.0,51000000.0,47000000.0,50000000.0,
Selling General And Administration,249000000.0,248000000.0,236000000.0,231000000.0,207000000.0,
General And Administrative Expense,249000000.0,248000000.0,236000000.0,231000000.0,207000000.0,
Other Gand A,225000000.0,218000000.0,190000000.0,188000000.0,184000000.0,
Salaries And Wages,24000000.0,30000000.0,46000000.0,43000000.0,23000000.0,
Gross Profit,1352000000.0,1470000000.0,1332000000.0,1274000000.0,1235000000.0,
Cost Of Revenue,933000000.0,967000000.0,905000000.0,876000000.0,771000000.0,
Total Revenue,2285000000.0,2437000000.0,2237000000.0,2150000000.0,2006000000.0,
Operating Revenue,2285000000.0,2437000000.0,2237000000.0,2150000000.0,2006000000.0,
