period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.36633,1.31888,1.42,1.29,16,0.0592
+1q,1.10781,1.05,1.2,1.03,15,0.075500004
0y,4.53763,4.352,4.6793,4.26,18,0.0652
+1y,4.98388,4.639,5.22,4.53763,17,0.0983
