period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.09008,1.05273,1.11,1.28,3,-0.14840001
+1q,1.16466,1.14751,1.18648,1.18,3,-0.012999999
0y,4.58184,4.37,4.72385,4.59,4,-0.0018000001
+1y,4.82382,4.59,4.98,4.58184,6,0.052800003
