,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,1131391.153916,-6159566.5905,-36650.575534,1093942.320255,801885.560676,
Tax Rate For Calcs,0.028945,0.064314,0.04242,0.03059,0.021262,
Normalized EBITDA,612619000.0,620971000.0,610382000.0,592223000.0,591960000.0,
Total Unusual Items,39088000.0,-95774000.0,-864000.0,35761000.0,37714000.0,
Total Unusual Items Excluding Goodwill,39088000.0,-95774000.0,-864000.0,35761000.0,37714000.0,
Net Income From Continuing Operation Net Minority Interest,287395000.0,165998000.0,249731000.0,270875000.0,262487000.0,
Reconciled Depreciation,180089000.0,177466000.0,177266000.0,180356000.0,196202000.0,
Reconciled Cost Of Revenue,248490000.0,253267000.0,244566000.0,240698000.0,239351000.0,
EBITDA,651707000.0,525197000.0,609518000.0,627984000.0,629674000.0,
EBIT,471618000.0,347731000.0,432252000.0,447628000.0,433472000.0,
Net Interest Income,-123137000.0,-118148000.0,-115900000.0,-114745000.0,-114960000.0,
Interest Expense,161786000.0,161736000.0,157898000.0,153712000.0,149636000.0,
Interest Income,38649000.0,43588000.0,41998000.0,38967000.0,34676000.0,
Normalized Income,249438391.153916,255612433.4095,250558349.424466,236207942.320255,225574885.560676,
Net Income From Continuing And Discontinued Operation,287395000.0,165998000.0,249731000.0,270875000.0,262487000.0,
Total Expenses,480517000.0,474212000.0,466784000.0,467028000.0,479578000.0,
Total Operating Income As Reported,370871000.0,279120000.0,373970000.0,388730000.0,380032000.0,
Diluted Average Shares,221052557.0,221304958.0,211940903.0,212052742.0,211737843.0,
Basic Average Shares,211648451.0,211963870.0,211940903.0,211850618.0,211737843.0,
Diluted EPS,1.36,0.78,1.18,1.28,1.24,
Basic EPS,1.36,0.78,1.18,1.28,1.24,
Diluted NI Availto Com Stockholders,286951000.0,172861000.0,249282000.0,270679000.0,237997000.0,
Average Dilution Earnings,,7293000.0,0.0,220000.0,-24136000.0,7800000.0
Net Income Common Stockholders,286951000.0,165568000.0,249282000.0,270459000.0,262133000.0,
Otherunder Preferred Stock Dividend,444000.0,430000.0,449000.0,416000.0,354000.0,
Net Income,287395000.0,165998000.0,249731000.0,270875000.0,262487000.0,
Minority Interests,-13469000.0,-8035000.0,-12985000.0,-14050000.0,-15314000.0,
Net Income Including Noncontrolling Interests,300864000.0,174033000.0,262716000.0,284925000.0,277801000.0,
Net Income Continuous Operations,300864000.0,174033000.0,262716000.0,284925000.0,277801000.0,
Tax Provision,8968000.0,11962000.0,11638000.0,8991000.0,6035000.0,
Pretax Income,309832000.0,185995000.0,274354000.0,293916000.0,283836000.0,
Other Income Expense,56019000.0,-80105000.0,15420000.0,55692000.0,56478000.0,
Special Income Charges,45167000.0,9354000.0,,,0.0,-38033000.0
Gain On Sale Of Business,45167000.0,9354000.0,,,0.0,13730000.0
Impairment Of Capital Assets,0.0,0.0,,,0.0,51763000.0
Restructuring And Mergern Acquisition,,,,,0.0,0.0
Earnings From Equity Interest,16931000.0,15669000.0,16284000.0,19931000.0,18764000.0,
Gain On Sale Of Security,-6079000.0,-105128000.0,-864000.0,35761000.0,37714000.0,
Net Non Operating Interest Income Expense,-123137000.0,-118148000.0,-115900000.0,-114745000.0,-114960000.0,
Interest Expense Non Operating,161786000.0,161736000.0,157898000.0,153712000.0,149636000.0,
Interest Income Non Operating,38649000.0,43588000.0,41998000.0,38967000.0,34676000.0,
Operating Income,376950000.0,384248000.0,374834000.0,352969000.0,342318000.0,
Operating Expense,232027000.0,220945000.0,222218000.0,226330000.0,240227000.0,
Depreciation Amortization Depletion Income Statement,180089000.0,177466000.0,177266000.0,180356000.0,196202000.0,
Depreciation And Amortization In Income Statement,180089000.0,177466000.0,177266000.0,180356000.0,196202000.0,
Selling General And Administration,51938000.0,43479000.0,44952000.0,45974000.0,44025000.0,
General And Administrative Expense,51938000.0,43479000.0,44952000.0,45974000.0,44025000.0,
Other Gand A,51938000.0,43479000.0,44952000.0,45974000.0,44025000.0,
Gross Profit,608977000.0,605193000.0,597052000.0,579299000.0,582545000.0,
Cost Of Revenue,248490000.0,253267000.0,244566000.0,240698000.0,239351000.0,
Total Revenue,857467000.0,858460000.0,841618000.0,819997000.0,821896000.0,
Operating Revenue,857467000.0,858460000.0,841618000.0,819997000.0,821896000.0,
