period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1242766670,1220400000,1270200000,6,978000000,0.2707
+1q,1291033330,1242100000,1319200000,6,1095000000,0.17899999
0y,5309383330,5238200000,5370000000,6,4465000000,0.1891
+1y,6216600000,6017900000,6493000000,6,5309383330,0.1709
