,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-111506849.315068,-37318385.650224,-2168000.0,-17900931.414056,-8055684.454756,
Tax Rate For Calcs,0.3379,0.151087,0.004,0.205758,0.035963,
Normalized EBITDA,2589000000.0,3640000000.0,1798000000.0,1657000000.0,2336000000.0,
Total Unusual Items,-330000000.0,-247000000.0,-542000000.0,-87000000.0,-224000000.0,
Total Unusual Items Excluding Goodwill,-330000000.0,-247000000.0,-542000000.0,-87000000.0,-224000000.0,
Net Income From Continuing Operation Net Minority Interest,684000000.0,1736000000.0,630000000.0,442000000.0,1486000000.0,
Reconciled Depreciation,391000000.0,400000000.0,332000000.0,308000000.0,296000000.0,
Reconciled Cost Of Revenue,411000000.0,376000000.0,330000000.0,326000000.0,289000000.0,
EBITDA,2259000000.0,3393000000.0,1256000000.0,1570000000.0,2112000000.0,
EBIT,1868000000.0,2993000000.0,924000000.0,1262000000.0,1816000000.0,
Net Interest Income,-59000000.0,-59000000.0,-74000000.0,-47000000.0,-68000000.0,
Interest Expense,116000000.0,94000000.0,79000000.0,81000000.0,92000000.0,
Interest Income,57000000.0,35000000.0,5000000.0,34000000.0,32000000.0,
Normalized Income,902493150.684932,1945681614.349776,1169832000.0,511099068.585944,1701944315.545244,
Net Income From Continuing And Discontinued Operation,684000000.0,1736000000.0,630000000.0,442000000.0,1486000000.0,
Total Expenses,7759000000.0,6651000000.0,5366000000.0,4015000000.0,3361000000.0,
Diluted Average Shares,,607824766.0,590371367.0,592984841.0,603000000.0,589000000.0
Basic Average Shares,,589380547.0,586672682.0,587258883.0,584000000.0,585000000.0
Diluted EPS,,2.78,0.99,0.68,2.39,1.29
Basic EPS,,2.82,1.0,0.68,2.42,1.3
Diluted NI Availto Com Stockholders,342000000.0,1397000000.0,292000000.0,137000000.0,1250000000.0,
Average Dilution Earnings,0.0,24000000.0,0.0,0.0,97000000.0,
Net Income Common Stockholders,342000000.0,1373000000.0,292000000.0,137000000.0,1153000000.0,
Otherunder Preferred Stock Dividend,318000000.0,339000000.0,313000000.0,281000000.0,309000000.0,
Preferred Stock Dividends,24000000.0,24000000.0,25000000.0,24000000.0,24000000.0,
Net Income,684000000.0,1736000000.0,630000000.0,442000000.0,1486000000.0,
Minority Interests,-476000000.0,-725000000.0,-212000000.0,-496000000.0,-176000000.0,
Net Income Including Noncontrolling Interests,1160000000.0,2461000000.0,842000000.0,938000000.0,1662000000.0,
Net Income Continuous Operations,1160000000.0,2461000000.0,842000000.0,938000000.0,1662000000.0,
Tax Provision,592000000.0,438000000.0,3000000.0,243000000.0,62000000.0,
Pretax Income,1752000000.0,2899000000.0,845000000.0,1181000000.0,1724000000.0,
Other Income Expense,-294000000.0,-214000000.0,-529000000.0,-305000000.0,-130000000.0,
Other Non Operating Income Expenses,36000000.0,33000000.0,13000000.0,-218000000.0,94000000.0,
Special Income Charges,-328000000.0,-355000000.0,-292000000.0,-267000000.0,-263000000.0,
Restructuring And Mergern Acquisition,328000000.0,355000000.0,292000000.0,267000000.0,263000000.0,
Gain On Sale Of Security,-2000000.0,108000000.0,-250000000.0,180000000.0,39000000.0,
Net Non Operating Interest Income Expense,-59000000.0,-59000000.0,-74000000.0,-47000000.0,-68000000.0,
Interest Expense Non Operating,116000000.0,94000000.0,79000000.0,81000000.0,92000000.0,
Interest Income Non Operating,57000000.0,35000000.0,5000000.0,34000000.0,32000000.0,
Operating Income,2105000000.0,3172000000.0,1448000000.0,1533000000.0,1922000000.0,
Operating Expense,7348000000.0,6275000000.0,5036000000.0,3689000000.0,3072000000.0,
Other Operating Expenses,6415000000.0,5481000000.0,4394000000.0,2962000000.0,2344000000.0,
Selling General And Administration,933000000.0,794000000.0,642000000.0,727000000.0,728000000.0,
General And Administrative Expense,933000000.0,794000000.0,642000000.0,727000000.0,728000000.0,
Other Gand A,459000000.0,409000000.0,370000000.0,308000000.0,285000000.0,
Salaries And Wages,474000000.0,385000000.0,272000000.0,419000000.0,443000000.0,
Gross Profit,9453000000.0,9447000000.0,6484000000.0,5222000000.0,4994000000.0,
Cost Of Revenue,411000000.0,376000000.0,330000000.0,326000000.0,289000000.0,
Total Revenue,9864000000.0,9823000000.0,6814000000.0,5548000000.0,5283000000.0,
Operating Revenue,9855000000.0,9817000000.0,6809000000.0,5543000000.0,5273000000.0,
