address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
9 West 57th Street,41st Floor,New York,NY,10019,United States,212 515 3200,https://www.apollo.com/institutional/homepage,Asset Management,asset-management,Asset Management,Financial Services,financial-services,Financial Services,"Apollo Global Management, Inc. is a private equity firm specializing in investments in credit, private equity, infrastructure, secondaries and real estate markets. The firm prefers to invest in private and public markets. The firm's private equity investments include traditional buyouts, recapitalization, distressed buyouts and debt investments in real estate, corporate partner buyouts, distressed asset, corporate carve-outs, middle market, growth, venture capital, turnaround, bridge, corporate restructuring, special situation, acquisition, and industry consolidation transactions. For credit strategies, the firm focuses to invest in multi-sector credit, semi-liquid credit, direct lending, first lien, unitranche, whole loans and private credit. The firm provides its services to endowment and sovereign wealth funds, as well as other institutional and individual investors. It manages client focused portfolios. The firm launches and manages hedge funds for its clients. It also manages real estate funds and private equity funds for its clients. The firm invests in the fixed income and alternative investment markets across the globe. Its fixed income investments include income-oriented senior loans, bonds, collateralized loan obligations, structured credit, opportunistic credit, non-performing loans, distressed debt, mezzanine debt, and value oriented fixed income securities. The firm seeks to invest in chemicals, commodities, consumer and retail, oil and gas, metals, mining, agriculture, commodities, distribution and transportation, financial and business services, manufacturing and industrial, media distribution, cable, entertainment and leisure, telecom, technology, natural resources, energy, packaging and materials, and satellite and wireless industries. It also focuses on clean energy, sustainable industry, climate solutions, energy transition, industrial decarbonization, sustainable mobility, sustainable resource use, and sustainable real estate. It seeks to invest in companies based in across Africa, Asia, North America with a focus on United States, Western Europe and Europe. It employs a combination of contrarian, value, and distressed strategies to make its investments. The firm seeks to make investments in the range of $75 million and $1500 million. The firm seeks to invest in companies with Enterprise value between $750 million to $2500 million. The firm conducts in-house research to create its investment portfolio. It seeks to acquire minority and majority positions in its portfolio companies. Apollo Global Management, Inc. was founded in 1990 and is headquartered in New York, New York with additional offices in North America, Asia, Africa and Europe.",6140,"[{'maxAge': 1, 'name': 'Mr. Marc Jeffrey Rowan', 'age': 63, 'title': 'Co-Founder, CEO & Chairman of the Board', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 763381, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James Richard Belardi', 'age': 68, 'title': 'Co-Founder, Executive Chairman, Chief Investment Officer of Athene & Partner', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 54839779, 'exercisedValue': 0, 'unexercisedValue': 64674880}, {'maxAge': 1, 'name': 'Mr. Martin Bernard Kelly', 'age': 57, 'title': 'Partner & CFO', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 2048585, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Whitney A Chatterjee J.D.', 'age': 49, 'title': 'Partner & Chief Legal Officer', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 2780801, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Scott Martin Kleinman', 'age': 52, 'title': 'Co-President of Apollo Asset Management & Director', 'yearBorn': 1973, 'fiscalYear': 2024, 'totalPay': 10299641, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James Charles Zelter', 'age': 63, 'title': 'President & Director', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 8994057, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kristiane  Kinahan', 'age': 45, 'title': 'MD of Finance in New York & Chief Accounting Officer', 'yearBorn': 1980, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Jamey  Lamanna', 'title': 'Partner & Chief Information Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Noah  Gunn', 'title': 'MD of Finance & Global Head of Investor Relations in New York', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Yael Kenan Levy J.D.', 'title': 'Chief Compliance Officer and Partner of Legal, Compliance & Tax in New York', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,9,10,5,9,1775001600,1735603200,[],86400,2,106.11,105.04,104.57,106.36,106.11,105.04,104.57,106.36,2.04,1.91,1771459200,0.35970002,2.19,1.56,19.04242,9.800907,831001,831001,5372665,4784510,4784510,105.32,105.45,100,100,61231681536,61895595059,99.56,157.28,189.49,8.85,1.9259485,117.2372,132.7457,2.04,0.019225331,USD,False,86336593920,0.109840006,452380240,578247338,29661789,27777871,1770940800,1773360000,0.0513,0.26990998,0.68037003,4.39,0.0558,580422574,37.899,2.783583,1767139200,1798675200,1767139200,-0.54,3503000064,5.54,10.7638,2.716,-0.038945735,0.32693863,0.51,1771459200,EQUITY,105.495,181.0,116.0,151.0,152.0,1.8,buy,17,38420000768,66.442,42289000448,1.615,1.659,31793000448,99.468,53.937,0.01288,0.14698,11872000000,7246000128,-0.573,0.877,0.37342,0.0,0.18127,USD,APO,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"Apollo Global Management, Inc.",REGULAR,"Apollo Global Management, Inc. ",True,1301491800000,-0.61499786,104.57 - 106.36,NYSE,5372665,5.935005,0.05961235,99.56 - 157.28,-51.784996,-0.32925352,-3.8945735,1772150400,1778070600,1778070600,1778070600,1778070600,1778070600,False,5.54,10.7638,9.16279,11.513414,-11.742195,-0.10015759,-27.250694,-0.20528495,15,0,[],1775578564,NYQ,finmb_18833,America/New_York,EDT,-14400000,us_market,False,-0.5795852,105.495,1.8 - Buy,False,Apollo Global Management,0.5585
