,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,7246000000.0,3253000000.0,6322000000.0,3789000000.0,
Repurchase Of Capital Stock,-773000000.0,-890000000.0,-561000000.0,-635000000.0,
Repayment Of Debt,-4644000000.0,-5259000000.0,-3780000000.0,-4033000000.0,
Issuance Of Debt,7218000000.0,7945000000.0,4912000000.0,5745000000.0,
Issuance Of Capital Stock,0.0,0.0,1398000000.0,0.0,
Capital Expenditure,,,,-202525000.0,-64738000.0
Interest Paid Supplemental Data,994000000.0,805000000.0,720000000.0,566000000.0,
Income Tax Paid Supplemental Data,590000000.0,1048000000.0,358000000.0,1007000000.0,
End Cash Position,20591000000.0,17112000000.0,17691000000.0,11128000000.0,
Beginning Cash Position,17112000000.0,17691000000.0,11128000000.0,2088000000.0,
Effect Of Exchange Rate Changes,5000000.0,-3000000.0,10000000.0,-15000000.0,
Changes In Cash,3474000000.0,-576000000.0,6553000000.0,9055000000.0,
Financing Cash Flow,60200000000.0,57972000000.0,42638000000.0,28710000000.0,
Cash Flow From Continuing Financing Activities,60200000000.0,57972000000.0,42638000000.0,28710000000.0,
Net Other Financing Charges,59697000000.0,57365000000.0,41703000000.0,28595000000.0,
Proceeds From Stock Option Exercised,,,,,-140630000.0
Cash Dividends Paid,-1298000000.0,-1189000000.0,-1034000000.0,-962000000.0,
Preferred Stock Dividend Paid,-97000000.0,-97000000.0,-22000000.0,0.0,
Common Stock Dividend Paid,-1201000000.0,-1092000000.0,-1012000000.0,-962000000.0,
Net Preferred Stock Issuance,0.0,0.0,1398000000.0,0.0,
Preferred Stock Issuance,0.0,0.0,1398000000.0,0.0,
Net Common Stock Issuance,-773000000.0,-890000000.0,-561000000.0,-635000000.0,
Common Stock Payments,-773000000.0,-890000000.0,-561000000.0,-635000000.0,
Common Stock Issuance,,,0.0,0.0,1001000000.0
Net Issuance Payments Of Debt,2574000000.0,2686000000.0,1132000000.0,1712000000.0,
Net Long Term Debt Issuance,2574000000.0,2686000000.0,1132000000.0,1712000000.0,
Long Term Debt Payments,-4644000000.0,-5259000000.0,-3780000000.0,-4033000000.0,
Long Term Debt Issuance,7218000000.0,7945000000.0,4912000000.0,5745000000.0,
Investing Cash Flow,-63972000000.0,-61801000000.0,-42407000000.0,-23444000000.0,
Cash Flow From Continuing Investing Activities,-63972000000.0,-61801000000.0,-42407000000.0,-23444000000.0,
Net Other Investing Changes,-1592000000.0,-1191000000.0,231000000.0,10143000000.0,
Dividends Received Cfi,,,,97889000.0,322791000.0
Net Investment Purchase And Sale,-145787000000.0,-116201000000.0,-67040000000.0,-63890000000.0,
Sale Of Investment,,,,6086110000.0,3709451000.0
Purchase Of Investment,-145787000000.0,-116201000000.0,-67040000000.0,-63890000000.0,
Net Business Purchase And Sale,83407000000.0,55591000000.0,24402000000.0,30303000000.0,
Sale Of Business,92605000000.0,59426000000.0,29052000000.0,34295000000.0,
Purchase Of Business,-9198000000.0,-3835000000.0,-4650000000.0,-3992000000.0,
Net PPE Purchase And Sale,,,,-202525000.0,-64738000.0
Purchase Of PPE,,,,-202525000.0,-64738000.0
Operating Cash Flow,7246000000.0,3253000000.0,6322000000.0,3789000000.0,
Cash Flow From Continuing Operating Activities,7246000000.0,3253000000.0,6322000000.0,3789000000.0,
Dividend Received Cfo,,,,,2082944000.0
Change In Working Capital,6201000000.0,2136000000.0,3435000000.0,5945000000.0,
Change In Other Working Capital,6568000000.0,4105000000.0,-898000000.0,2044000000.0,
Change In Other Current Liabilities,-367000000.0,-1969000000.0,4333000000.0,3901000000.0,
Change In Payables And Accrued Expense,,,,80432000.0,519930000.0
Change In Payable,,,,80432000.0,519930000.0
Change In Account Payable,,,,22143000.0,25072000.0
Change In Receivables,,,,-232757000.0,28504000.0
Changes In Account Receivables,,,,,995000.0
Other Non Cash Items,-1733000000.0,-2167000000.0,-2238000000.0,-4147000000.0,
Stock Based Compensation,789000000.0,721000000.0,1026000000.0,540000000.0,
Unrealized Gain Loss On Investment Securities,,,,24522000.0,-2586150000.0
Deferred Tax,,,,107591000.0,464726000.0
Deferred Income Tax,,,,107591000.0,464726000.0
Depreciation Amortization Depletion,1431000000.0,1075000000.0,803000000.0,529000000.0,
Depreciation And Amortization,1431000000.0,1075000000.0,803000000.0,529000000.0,
Operating Gains Losses,-4843000000.0,-4885000000.0,-3213000000.0,4429000000.0,
Earnings Losses From Equity Investments,,,,,-3699209000.0
Gain Loss On Investment Securities,-4843000000.0,-4885000000.0,-3213000000.0,4429000000.0,
Gain Loss On Sale Of Business,,,,,-47601000.0
Net Income From Continuing Operations,5401000000.0,6373000000.0,6509000000.0,-3507000000.0,
