,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.089899994,159342154,15272945217,0.0077
1,2025-12-31,Blackrock Inc.,0.0748,132439867,12694361049,0.043899998
2,2025-12-31,State Street Corporation,0.0473,83873646,8039288841,0.0226
3,2025-12-31,JPMORGAN CHASE & CO,0.0432,76580070,7340199592,-0.4345
4,2025-12-31,"Geode Capital Management, LLC",0.0229,40588604,3890417631,0.0347
5,2025-12-31,Morgan Stanley,0.02,35447892,3397680394,-0.027999999
6,2025-12-31,"FMR, LLC",0.0156,27631274,2648457570,-0.2217
7,2025-12-31,State Farm Mutual Automobile Insurance Co,0.0128,22719742,2177687236,-0.1184
8,2025-12-31,"Wellington Management Group, LLP",0.012,21200537,2032071439,1.0381
9,2025-12-31,NORGES BANK,0.0117999995,20992164,2012098887,-0.0058
