,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-112451833.740831,-38850000.0,-22890000.0,-39696174.863388,
Tax Rate For Calcs,0.327376,0.294377,0.21,0.21,0.277596,
Normalized EBITDA,5452000000.0,4237000000.0,5166000000.0,4991000000.0,5566000000.0,
Total Unusual Items,0.0,-382000000.0,-185000000.0,-109000000.0,-143000000.0,
Total Unusual Items Excluding Goodwill,0.0,-382000000.0,-185000000.0,-109000000.0,-143000000.0,
Net Income From Continuing Operation Net Minority Interest,2402000000.0,1313000000.0,5262000000.0,3275000000.0,2554000000.0,
Reconciled Depreciation,1316000000.0,1394000000.0,1332000000.0,1324000000.0,1276000000.0,
Reconciled Cost Of Revenue,16669000000.0,14018000000.0,14532000000.0,14810000000.0,15406000000.0,
EBITDA,5452000000.0,3855000000.0,4981000000.0,4882000000.0,5423000000.0,
EBIT,4136000000.0,2461000000.0,3649000000.0,3558000000.0,4147000000.0,
Net Interest Income,-275000000.0,-268000000.0,-324000000.0,-346000000.0,-367000000.0,
Interest Expense,443000000.0,416000000.0,438000000.0,471000000.0,487000000.0,
Interest Income,168000000.0,148000000.0,114000000.0,125000000.0,120000000.0,
Normalized Income,2402000000.0,1582548166.259169,5408150000.0,3361110000.0,2657303825.136612,
Net Income From Continuing And Discontinued Operation,2402000000.0,1313000000.0,5262000000.0,3275000000.0,2554000000.0,
Total Expenses,22106000000.0,19861000000.0,20005000000.0,20115000000.0,20612000000.0,
Diluted Average Shares,1793000000.0,1806000000.0,1805000000.0,1814000000.0,1818000000.0,
Basic Average Shares,1786000000.0,1797000000.0,1799000000.0,1808000000.0,1812000000.0,
Diluted EPS,1.34,0.73,2.92,1.81,1.4,
Basic EPS,1.34,0.73,2.92,1.81,1.41,
Diluted NI Availto Com Stockholders,2402000000.0,1313000000.0,5262000000.0,3275000000.0,2554000000.0,
Net Income Common Stockholders,2402000000.0,1313000000.0,5262000000.0,3275000000.0,2554000000.0,
Net Income,2402000000.0,1313000000.0,5262000000.0,3275000000.0,2554000000.0,
Minority Interests,-82000000.0,-130000000.0,-681000000.0,-126000000.0,-90000000.0,
Net Income Including Noncontrolling Interests,2484000000.0,1443000000.0,5943000000.0,3401000000.0,2644000000.0,
Net Income Continuous Operations,2484000000.0,1443000000.0,5943000000.0,3401000000.0,2644000000.0,
Tax Provision,1209000000.0,602000000.0,-2732000000.0,-314000000.0,1016000000.0,
Pretax Income,3693000000.0,2045000000.0,3211000000.0,3087000000.0,3660000000.0,
Other Income Expense,93000000.0,-290000000.0,-110000000.0,-73000000.0,-51000000.0,
Other Non Operating Income Expenses,,,,,66000000.0,
Special Income Charges,0.0,-382000000.0,-185000000.0,-109000000.0,-143000000.0,
Other Special Charges,,,,,,0.0
Restructuring And Mergern Acquisition,0.0,-328000000.0,185000000.0,109000000.0,143000000.0,
Earnings From Equity Interest,93000000.0,92000000.0,75000000.0,36000000.0,92000000.0,
Net Non Operating Interest Income Expense,-275000000.0,-268000000.0,-324000000.0,-346000000.0,-367000000.0,
Interest Expense Non Operating,443000000.0,416000000.0,438000000.0,471000000.0,487000000.0,
Interest Income Non Operating,168000000.0,148000000.0,114000000.0,125000000.0,120000000.0,
Operating Income,3875000000.0,2603000000.0,3645000000.0,3506000000.0,4078000000.0,
Operating Expense,5437000000.0,5843000000.0,5473000000.0,5305000000.0,5206000000.0,
Depreciation Amortization Depletion Income Statement,1316000000.0,1394000000.0,1332000000.0,1324000000.0,1276000000.0,
Depreciation And Amortization In Income Statement,1316000000.0,1394000000.0,1332000000.0,1324000000.0,1276000000.0,
Selling General And Administration,4121000000.0,4449000000.0,4141000000.0,3981000000.0,3930000000.0,
Gross Profit,9312000000.0,8446000000.0,9118000000.0,8811000000.0,9284000000.0,
Cost Of Revenue,16669000000.0,14018000000.0,14532000000.0,14810000000.0,15406000000.0,
Total Revenue,25981000000.0,22464000000.0,23650000000.0,23621000000.0,24690000000.0,
Operating Revenue,25981000000.0,22464000000.0,23650000000.0,23621000000.0,24690000000.0,
