address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,trailingPegRatio
500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://thewaltdisneycompany.com,Entertainment,entertainment,Entertainment,Communication Services,communication-services,Communication Services,"The Walt Disney Company operates as an entertainment company in Americas, Europe, and the Asia Pacific. It operates in three segments: Entertainment, Sports, and Experiences. The company produces and distributes film and television content under the ABC Television Network, Disney, Freeform, FX, Fox, National Geographic, and Star brand television channels, as well as ABC television stations and A+E television networks; and produces original content under the Disney Branded Television, FX Productions, Lucasfilm, Marvel, National Geographic Studios, Pixar, Searchlight Pictures, Twentieth Century Studios, 20th Television, and Walt Disney Pictures banners. It also provides direct-to-consumer streaming services through Disney+, Disney+ Hotstar, and Hulu; sports-related video streaming content through ESPN, ESPN on ABC, ESPN+ DTC, and Star; sale/licensing of film and episodic content to television and video-on-demand services; theatrical, home entertainment, and music distribution services; DVD and Blu-ray discs, electronic home video licenses, and VOD rental services; staging and licensing of live entertainment events; and post-production services. In addition, the company operates theme parks and resorts, such as Walt Disney World Resort, Disneyland Resort, Disneyland Paris, Hong Kong Disneyland Resort, Shanghai Disney Resort, Disney Cruise Line, Disney Vacation Club, National Geographic Expeditions, and Adventures by Disney, as well as Aulani, a Disney resort and spa in Hawaii. Further, it licenses its intellectual property (IP) to a third party that owns and operates Tokyo Disney Resort; licenses trade names, characters, visual, literary, and other IP for use on merchandise, published materials, and games; operates a direct-to-home satellite distribution platform; sells branded merchandise through retail, online, and wholesale businesses; and develops and publishes books, comic books, and magazines. The company was founded in 1923 and is based in Burbank, California.",175560,"[{'maxAge': 1, 'name': 'Mr. Hugh F. Johnston', 'age': 63, 'title': 'Senior Executive VP & CFO', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 7918292, 'exercisedValue': 0, 'unexercisedValue': 729132}, {'maxAge': 1, 'name': 'Mr. Horacio E. Gutierrez J.D.', 'age': 59, 'title': 'Senior EVP and Chief Legal & Global Affairs Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'totalPay': 6140978, 'exercisedValue': 0, 'unexercisedValue': 1193034}, {'maxAge': 1, 'name': 'Ms. Sonia L. Coleman', 'age': 52, 'title': 'Senior EVP & Chief People Officer', 'yearBorn': 1973, 'fiscalYear': 2025, 'totalPay': 3530136, 'exercisedValue': 0, 'unexercisedValue': 338780}, {'maxAge': 1, 'name': 'Mr. Robert Alan Iger', 'age': 74, 'title': 'Senior Advisor & Director', 'yearBorn': 1951, 'fiscalYear': 2025, 'totalPay': 10842511, 'exercisedValue': 8317704, 'unexercisedValue': 12804975}, {'maxAge': 1, 'name': ""Mr. Josh  D'Amaro"", 'age': 53, 'title': 'CEO & Director', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Dana  Walden', 'age': 59, 'title': 'President & Chief Creative Officer', 'yearBorn': 1966, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Carlos A. Gomez', 'title': 'EVP, Treasurer & Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Roeder', 'title': 'Senior Executive VP & Chief Communications Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Asad  Ayaz', 'title': 'Chief Marketing & Brand Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ronald L. Iden', 'age': 78, 'title': 'Senior VP & Chief Security Officer', 'yearBorn': 1947, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,1,7,4,2,1775001600,1767139200,[],86400,2,96.28,95.795,95.57,96.78,96.28,95.795,95.57,96.78,1.5,1.55,1782777600,0.1841,1.38,1.441,14.114874,13.053699,2964292,2964292,11834175,9251790,9251790,95.67,95.68,800,100,169961406464,170561931254,80.85,124.69,203.02,0.052378,1.7756844,103.048,111.4089,1.5,0.01557956,USD,False,217640534016,0.128,1768756280,1771519851,20093469,23103999,1770940800,1773360000,0.0113,0.00077,0.77289003,1.9,0.0113,1773386947,61.079,1.5691154,1758931200,1790467200,1766793600,-0.06,12252000256,6.79,7.34198,10000:9865,1181692800,2.274,11.273,0.17816937,0.32693863,0.75,1765756800,EQUITY,95.84,160.0,77.0,128.73448,130.0,1.54839,buy,29,5678000128,3.205,19306000384,46640001024,0.545,0.669,95715999744,40.909,53.25,0.04366,0.12024,35686998016,3174500096,15630999552,-0.043,0.052,0.37284002,0.2017,0.15361,USD,DIS,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,-252322200000,[],1775579689,NYQ,finmb_191564,America/New_York,EDT,-14400000,us_market,False,-0.45700297,95.84,-0.44000244,95.57 - 96.78,NYSE,11834175,14.989998,0.18540505,80.85 - 124.69,-28.850006,-0.23137385,17.816936,1784678400,1770039000,1778070600,1778070600,1770039000,1770039000,True,6.79,7.34198,6.63698,14.440302,-7.208,-0.06994799,-15.568901,-0.13974558,15,0,1.5 - Buy,False,REGULAR,Walt Disney Company (The),The Walt Disney Company,2.7358
