address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,trailingPegRatio
1 Neumann Way,Evendale,OH,45215,United States,(513) 243-2000,https://www.geaerospace.com,Aerospace & Defense,aerospace-defense,Aerospace & Defense,Industrials,industrials,Industrials,"General Electric Company, doing business as GE Aerospace, designs and produces commercial and defense aircraft engines, integrated engine components, electric power, and aircraft systems. The company operates through two segments, Commercial Engines & Services, and Defense & Propulsion Technologies. The Commercial Engines & Services segment designs, develops, manufactures, maintenance, repair, and overhaul (MRO) services of jet engines and sale of spare parts for commercial airframes, business aviation, and aeroderivative applications. The Defense & Propulsion Technologies designs, develops, manufactures, and services jet engines and avionics and power systems for governments, militaries, and commercial airframers, as well as MRO of engines and the sale of spare parts. This segment also offers aircraft components and systems, such as small turboprop engines, aeroengine mechanical transmissions, turbines, combustors and controls, additive manufacturing, propeller systems, ignition systems, sensors and engine accessories for fixed wing and rotorcraft applications for commercial and military end users under the Avio Aero, Unison, Dowty Propellers, and Colibrium Additive brands. The company operates in the United States, Europe, Asia, the Americas, the Middle East, and Africa. General Electric Company was incorporated in 1892 and is based in Evendale, Ohio.",57000,"[{'maxAge': 1, 'name': 'Mr. H. Lawrence Culp Jr.', 'age': 62, 'title': 'Chairman & CEO', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 10262962, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Rahul  Ghai', 'age': 53, 'title': 'Senior VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 3251678, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John R. Phillips III', 'age': 47, 'title': 'Senior VP, General Counsel & Secretary', 'yearBorn': 1978, 'fiscalYear': 2025, 'totalPay': 2419640, 'exercisedValue': 0, 'unexercisedValue': 1333309}, {'maxAge': 1, 'name': 'Mr. Mohamed  Ali', 'age': 55, 'title': 'President & CEO of Commercial Engines and Services', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2355842, 'exercisedValue': 342288, 'unexercisedValue': 4932000}, {'maxAge': 1, 'name': 'Mr. Robert M. Giglietti', 'age': 53, 'title': 'VP, Chief Accounting Officer, Controller & Treasurer', 'yearBorn': 1972, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Blaire  Shoor', 'title': 'Head of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Tara  DiJulio', 'title': 'VP, Chief Communications Officer & Chief Corporate Affairs Officer of GE Aerospace', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christian E. Meisner', 'age': 55, 'title': 'Senior VP & Chief Human Resources Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2267604, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christoph A. Pereira', 'age': 52, 'title': 'Chief Strategy & Risk Officer and CEO of Aerospace Carbon Solutions, SaaS & Sustainability', 'yearBorn': 1973, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ramesh  Singaram', 'title': ""President & CEO of GE Gas Power's APAC"", 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,7,10,2,9,1775001600,1767139200,http://www.ge.com/investor-relations,[],86400,2,288.69,285.5,283.115,288.95,288.69,285.5,283.115,288.95,1.88,0.67,1773014400,0.17889999,0.39,1.428,35.74938,33.465366,2079657,2079657,5795531,5806510,5806510,286.42,286.88,40,120,303179857920,293764290898,165.7,348.48,348.48,2.708226,6.611708,311.2156,293.92316,1.44,0.0049880496,USD,False,304670441472,0.18982,1044880561,1044829602,11664907,15454251,1770940800,1773360000,0.0112,0.00308,0.81068003,2.33,0.0112,1054813911,17.809,16.13931,1767139200,1798675200,1767139200,0.338,8600999936,8.04,8.58873,1253:1000,1712016000,6.644,28.466,0.70449317,0.32693863,0.47,1773014400,EQUITY,287.425,425.0,290.0,355.65,356.0,1.47619,strong_buy,20,11992000512,11.434,10702999552,21557000192,0.69,1.041,45854998528,114.07,43.219,0.0468,0.44692,14444000256,5210999808,8536999936,0.374,0.176,0.31499,0.23341,0.19549,USD,GE,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-0.43819135,287.425,False,[],1775579016,NYQ,finmb_177031,America/New_York,EDT,-14400000,us_market,False,GE Aerospace,GE Aerospace,REGULAR,True,-252322200000,-1.2650146,283.115 - 288.95,NYSE,5795531,121.72499,0.7346107,165.7 - 348.48,-61.055023,-0.1752038,70.44932,1777248000,1776774600,1776774600,1776774600,1776771000,1776771000,False,8.04,8.58873,7.46419,38.50719,-23.790619,-0.07644417,-6.498169,-0.022108395,15,0,1.5 - Strong Buy,4.8417
