,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0884,92731541,26653826150,0.0076
1,2025-12-31,Blackrock Inc.,0.086,90162615,25915439769,0.0253
2,2025-12-31,"FMR, LLC",0.051999997,54580865,15688177627,-0.0055
3,2025-12-31,TCI Fund Management Ltd,0.045300003,47510431,13655922834,0.0
4,2025-12-31,State Street Corporation,0.0431,45240802,13003563387,0.0149
5,2025-12-31,Capital International Investors,0.0399,41885324,12039098370,-0.0656
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0257,26971268,7752351363,-0.08229999
7,2025-12-31,"Geode Capital Management, LLC",0.023599999,24774942,7121061397,0.0128
8,2025-12-31,Capital Research Global Investors,0.023599999,24730296,7108228798,-0.0616
9,2025-12-31,Capital World Investors,0.020299999,21240724,6105221143,-0.0094
