Date,Stock Splits
1971-06-08 00:00:00-04:00,2.0
1983-06-02 00:00:00-04:00,2.0
1987-05-26 00:00:00-04:00,2.0
1994-05-16 00:00:00-04:00,2.0
1997-05-12 00:00:00-04:00,2.0
2000-05-08 00:00:00-04:00,3.0
2019-02-26 00:00:00-05:00,1.04
2021-08-02 00:00:00-04:00,0.125
2023-01-04 00:00:00-05:00,1.281
2024-04-02 00:00:00-04:00,1.253
