period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.58904,1.42,1.75,1.49,16,0.0665
+1q,1.81352,1.67366,1.92373,1.66,16,0.0925
0y,7.46419,7.29,7.91614,6.37,20,0.1718
+1y,8.58873,8.12,9.45,7.46419,19,0.1507
