period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.70044,0.67,0.73,0.69,10,0.0150999995
+1q,0.83488,0.8,0.87,0.85,9,-0.0178
0y,3.09483,3.06716,3.12,3.0,13,0.031600002
+1y,3.3459,3.25841,3.42,3.09483,11,0.081099994
