,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,7982764,409755290,0.0
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,6386109,327798986,0.0228
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0217,5511148,282887236,-0.0154
3,2026-01-31,VANGUARD WINDSOR FUNDS-Vanguard Windsor II Fund,0.0162,4121851,211574619,1.0
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,3258761,167272208,-0.0087
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,3222824,165427561,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,2982632,153098506,-0.0185
7,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.0113,2872200,147430031,-0.0014
8,2026-02-28,SELECT SECTOR SPDR TRT-State Street Consumer Staples Select Sector SPD,0.0104,2628379,134914698,0.0119
9,2026-02-28,SPDR SERIES TRUST-State Street SPDR S&P Dividend ETF,0.0101,2568882,131860717,0.0002
