,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Tax Effect Of Unusual Items,-6601300.0,-1053430.656934,-620100.0,-3084800.0,0.0,
Tax Rate For Calcs,0.263,0.239416,0.159,0.241,0.223056,
Normalized EBITDA,320400000.0,384100000.0,363200000.0,325500000.0,288800000.0,
Total Unusual Items,-25100000.0,-4400000.0,-3900000.0,-12800000.0,0.0,
Total Unusual Items Excluding Goodwill,-25100000.0,-4400000.0,-3900000.0,-12800000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Reconciled Depreciation,63000000.0,59200000.0,61200000.0,57100000.0,53800000.0,
Reconciled Cost Of Revenue,1165000000.0,1130100000.0,1079800000.0,1036700000.0,1001500000.0,
EBITDA,295300000.0,379700000.0,359300000.0,312700000.0,288800000.0,
EBIT,232300000.0,320500000.0,298100000.0,255600000.0,235000000.0,
Net Interest Income,-47300000.0,-6400000.0,-50200000.0,-51000000.0,-48500000.0,
Interest Expense,47300000.0,46500000.0,50200000.0,51000000.0,48500000.0,
Normalized Income,1040798700.0,229946569.343066,228779900.0,184715200.0,163400000.0,
Net Income From Continuing And Discontinued Operation,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Total Expenses,1621300000.0,1534900000.0,1432300000.0,1400900000.0,1380300000.0,
Total Operating Income As Reported,227500000.0,311100000.0,288700000.0,245800000.0,225200000.0,
Diluted Average Shares,269400000.0,,269300000.0,269400000.0,269500000.0,269700000.0
Basic Average Shares,268800000.0,,268600000.0,268600000.0,269500000.0,268400000.0
Diluted EPS,3.77,,0.84,0.65,0.6,0.8
Basic EPS,3.78,,0.84,0.65,0.6,0.8
Diluted NI Availto Com Stockholders,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Net Income Common Stockholders,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Net Income,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Net Income Including Noncontrolling Interests,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Net Income Continuous Operations,1022300000.0,226600000.0,225500000.0,175000000.0,163400000.0,
Earnings From Equity Interest Net Of Tax,886000000.0,18200000.0,16900000.0,19700000.0,18500000.0,
Tax Provision,48700000.0,65600000.0,39300000.0,49300000.0,41600000.0,
Pretax Income,185000000.0,274000000.0,247900000.0,204600000.0,186500000.0,
Other Income Expense,-20300000.0,-35100000.0,5500000.0,-3000000.0,9800000.0,
Other Non Operating Income Expenses,4800000.0,-30700000.0,9400000.0,9800000.0,9800000.0,
Special Income Charges,-25100000.0,-4400000.0,-3900000.0,-12800000.0,0.0,
Other Special Charges,8900000.0,-700000.0,2600000.0,600000.0,,2000000.0
Restructuring And Mergern Acquisition,16200000.0,5100000.0,1300000.0,12200000.0,0.0,
Net Non Operating Interest Income Expense,-47300000.0,-6400000.0,-50200000.0,-51000000.0,-48500000.0,
Interest Expense Non Operating,47300000.0,46500000.0,50200000.0,51000000.0,48500000.0,
Operating Income,252600000.0,315500000.0,292600000.0,258600000.0,225200000.0,
Operating Expense,456300000.0,404800000.0,352500000.0,364200000.0,378800000.0,
Selling General And Administration,456300000.0,404800000.0,352500000.0,364200000.0,378800000.0,
Gross Profit,708900000.0,720300000.0,645100000.0,622800000.0,604000000.0,
Cost Of Revenue,1165000000.0,1130100000.0,1079800000.0,1036700000.0,1001500000.0,
Total Revenue,1873900000.0,1850400000.0,1724900000.0,1659500000.0,1605500000.0,
Operating Revenue,1873900000.0,1850400000.0,1724900000.0,1659500000.0,1605500000.0,
