,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Ordinary Shares Number,268724970.0,268400000.0,268375659.0,268368903.0,268187057.0,
Share Issued,268724970.0,268400000.0,268375659.0,268368903.0,268187057.0,
Net Debt,4745700000.0,3900400000.0,4263400000.0,4330800000.0,4204900000.0,
Total Debt,4923400000.0,4164000000.0,4358300000.0,4454900000.0,4307700000.0,
Tangible Book Value,-4297800000.0,-3066600000.0,-2863900000.0,-2998900000.0,-3091200000.0,
Invested Capital,11903700000.0,9732800000.0,10111100000.0,10056300000.0,9730700000.0,
Working Capital,-832800000.0,-924100000.0,-896000000.0,-1019400000.0,-1089200000.0,
Net Tangible Assets,-4297800000.0,-3066600000.0,-2863900000.0,-2998900000.0,-3091200000.0,
Capital Lease Obligations,,167700000.0,,,,166600000.0
Common Stock Equity,6980300000.0,5736500000.0,5752800000.0,5601400000.0,5423000000.0,
Total Capitalization,10584400000.0,8842300000.0,8857700000.0,8700700000.0,8518700000.0,
Total Equity Gross Minority Interest,7556100000.0,5768100000.0,5783600000.0,5630400000.0,5449700000.0,
Minority Interest,575800000.0,31600000.0,30800000.0,29000000.0,26700000.0,
Stockholders Equity,6980300000.0,5736500000.0,5752800000.0,5601400000.0,5423000000.0,
Gains Losses Not Affecting Retained Earnings,-148900000.0,-363100000.0,-361100000.0,-401200000.0,-524600000.0,
Other Equity Adjustments,-148900000.0,-363100000.0,-361100000.0,-401200000.0,-524600000.0,
Retained Earnings,4823100000.0,3816400000.0,3841900000.0,3739000000.0,3694300000.0,
Capital Stock,2306100000.0,2283200000.0,2272000000.0,2263600000.0,2253300000.0,
Common Stock,2306100000.0,2283200000.0,2272000000.0,2263600000.0,2253300000.0,
Total Liabilities Net Minority Interest,8790200000.0,7432300000.0,7463400000.0,7560000000.0,7450100000.0,
Total Non Current Liabilities Net Minority Interest,5348100000.0,4370100000.0,4343400000.0,4374300000.0,4348200000.0,
Other Non Current Liabilities,420100000.0,142400000.0,416400000.0,452000000.0,422500000.0,
Employee Benefits,,118400000.0,,,,124900000.0
Non Current Pension And Other Postretirement Benefit Plans,,118400000.0,,,,124900000.0
Non Current Deferred Liabilities,1323900000.0,835800000.0,822100000.0,823000000.0,830000000.0,
Non Current Deferred Taxes Liabilities,1323900000.0,835800000.0,822100000.0,823000000.0,830000000.0,
Long Term Debt And Capital Lease Obligation,3604100000.0,3273500000.0,3104900000.0,3099300000.0,3095700000.0,
Long Term Capital Lease Obligation,,167700000.0,,,,166600000.0
Long Term Debt,3604100000.0,3105800000.0,3104900000.0,3099300000.0,3095700000.0,
Current Liabilities,3442100000.0,3062200000.0,3120000000.0,3185700000.0,3101900000.0,
Current Debt And Capital Lease Obligation,1319300000.0,890500000.0,1253400000.0,1355600000.0,1212000000.0,
Current Debt,1319300000.0,890500000.0,1253400000.0,1355600000.0,1212000000.0,
Other Current Borrowings,,538700000.0,,,,317000000.0
Commercial Paper,,351800000.0,,,,431300000.0
Payables And Accrued Expenses,2122800000.0,2171700000.0,1866600000.0,1830100000.0,1889900000.0,
Current Accrued Expenses,731200000.0,783400000.0,669800000.0,652200000.0,728000000.0,
Payables,1391600000.0,1388300000.0,1196800000.0,1177900000.0,1161900000.0,
Dividends Payable,,128900000.0,,,,120700000.0
Accounts Payable,1391600000.0,1259400000.0,1196800000.0,1177900000.0,1161900000.0,
Total Assets,16346300000.0,13200400000.0,13247000000.0,13190400000.0,12899800000.0,
Total Non Current Assets,13737000000.0,11062300000.0,11023000000.0,11024100000.0,10887100000.0,
Other Non Current Assets,948600000.0,145600000.0,986500000.0,1006600000.0,980000000.0,
Defined Pension Benefit,,147300000.0,,,,122400000.0
Investments And Advances,,300700000.0,,,,282700000.0
Other Investments,,132900000.0,,,,130500000.0
Long Term Equity Investment,,167800000.0,,,,152200000.0
Goodwill And Other Intangible Assets,11278100000.0,8803100000.0,8616700000.0,8600300000.0,8514200000.0,
Other Intangible Assets,4961600000.0,3501800000.0,3302500000.0,3308800000.0,3308100000.0,
Goodwill,6316500000.0,5301300000.0,5314200000.0,5291500000.0,5206100000.0,
Net PPE,1510300000.0,1665600000.0,1419800000.0,1417200000.0,1392900000.0,
Accumulated Depreciation,,-1509200000.0,,,,-1335200000.0
Gross PPE,,3174800000.0,,,,2959200000.0
Construction In Progress,,186800000.0,,,,247100000.0
Other Properties,,216800000.0,,,,211000000.0
Machinery Furniture Equipment,,1747500000.0,,,,1571200000.0
Buildings And Improvements,,925100000.0,,,,835800000.0
Land And Improvements,,98600000.0,,,,94100000.0
Properties,,0.0,,,,0.0
Current Assets,2609300000.0,2138100000.0,2224000000.0,2166300000.0,2012700000.0,
Other Current Assets,235900000.0,88100000.0,136800000.0,150200000.0,147400000.0,
Prepaid Assets,,53200000.0,,,,51500000.0
Inventory,1366500000.0,1272000000.0,1323600000.0,1307500000.0,1245600000.0,
Finished Goods,665400000.0,629100000.0,657200000.0,613000000.0,607900000.0,
Raw Materials,701100000.0,642900000.0,666400000.0,694500000.0,637700000.0,
Receivables,829200000.0,628900000.0,668700000.0,584500000.0,516900000.0,
Accounts Receivable,829200000.0,628900000.0,668700000.0,584500000.0,516900000.0,
Allowance For Doubtful Accounts Receivable,,-4100000.0,,,,-4700000.0
Gross Accounts Receivable,,633000000.0,,,,592100000.0
Cash Cash Equivalents And Short Term Investments,177700000.0,95900000.0,94900000.0,124100000.0,102800000.0,
Cash And Cash Equivalents,177700000.0,95900000.0,94900000.0,124100000.0,102800000.0,
