,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0865,35819968,11789067693,-0.022
1,2025-12-31,"Berkshire Hathaway, Inc",0.08270001,34249183,11272090941,0.093100004
2,2025-12-31,Blackrock Inc.,0.0683,28271799,9304814348,0.0212
3,2025-12-31,State Street Corporation,0.040700004,16845051,5544043102,-0.0117999995
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0361,14947799,4919619533,0.2563
5,2025-12-31,GQG Partners LLC,0.0301,12481176,4107804584,0.1521
6,2025-12-31,"FMR, LLC",0.026400002,10919650,3593875154,-0.118599996
7,2025-12-31,Capital World Investors,0.024,9935866,3270092169,-0.0043
8,2025-12-31,"Geode Capital Management, LLC",0.0215,8884175,2923959632,-0.0029
9,2025-12-31,"Wellington Management Group, LLP",0.018099999,7508994,2471360068,-0.0766
