period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3342960740,3293300000,3385942000,11,3168000000,0.0552
+1q,3371232840,3347000000,3391883000,11,3240000000,0.0405
0y,13714533930,13646800000,13766025000,13,13184000000,0.0402
+1y,14213956010,14124000000,14351564570,13,13714533930,0.0364
