,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Kohlberg Kravis Roberts & Co. L.P.,0.1365,15652032,1158563356,0.0
1,2025-12-31,Vanguard Group Inc,0.101,11588199,857758451,-0.0344
2,2025-12-31,Blackrock Inc.,0.060700003,6959174,515118036,0.0423
3,2025-12-31,Artisan Partners Limited Partnership,0.058000002,6647378,492038897,-0.0272
4,2025-12-31,JPMORGAN CHASE & CO,0.044499997,5101448,377609163,-0.58919996
5,2025-12-31,Invesco Ltd.,0.0388,4455346,329784695,-0.0584
6,2025-12-31,State Street Corporation,0.038399998,4403184,325923664,-0.0177
7,2025-12-31,"FMR, LLC",0.0346,3972761,294063755,-0.0072000003
8,2025-12-31,American Century Companies Inc,0.032,3665131,271292984,-0.1877
9,2025-12-31,Dimensional Fund Advisors LP,0.024600001,2816317,208463774,0.0848
