,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-24885000.0,-27390000.0,-17712177.121771,-30785000.0,
Tax Rate For Calcs,0.237,0.249,0.221402,0.235,
Normalized EBITDA,1069000000.0,1022000000.0,931000000.0,1081000000.0,
Total Unusual Items,-105000000.0,-110000000.0,-80000000.0,-131000000.0,
Total Unusual Items Excluding Goodwill,-105000000.0,-110000000.0,-80000000.0,-131000000.0,
Net Income From Continuing Operation Net Minority Interest,398000000.0,390000000.0,416000000.0,538000000.0,
Reconciled Depreciation,281000000.0,268000000.0,222000000.0,194000000.0,
Reconciled Cost Of Revenue,9061000000.0,8640000000.0,8466000000.0,8804000000.0,
EBITDA,964000000.0,912000000.0,851000000.0,950000000.0,
EBIT,683000000.0,644000000.0,629000000.0,756000000.0,
Net Interest Income,-117000000.0,-107000000.0,-70000000.0,-27000000.0,
Interest Expense,150000000.0,131000000.0,87000000.0,35000000.0,
Interest Income,33000000.0,24000000.0,17000000.0,8000000.0,
Normalized Income,478115000.0,472610000.0,478287822.878229,638215000.0,
Net Income From Continuing And Discontinued Operation,398000000.0,390000000.0,416000000.0,538000000.0,
Total Expenses,12426000000.0,11942000000.0,11644000000.0,11769000000.0,
Total Operating Income As Reported,653000000.0,621000000.0,615000000.0,747000000.0,
Diluted Average Shares,,127779228.0,131748171.0,137755670.0,141773000.0
Basic Average Shares,,126788997.0,130618990.0,136064221.0,140091000.0
Diluted EPS,,3.05,3.16,3.91,4.45
Basic EPS,,3.07,3.18,3.95,4.51
Diluted NI Availto Com Stockholders,398000000.0,390000000.0,416000000.0,538000000.0,
Net Income Common Stockholders,398000000.0,390000000.0,416000000.0,538000000.0,
Net Income,398000000.0,390000000.0,416000000.0,538000000.0,
Minority Interests,-21000000.0,-8000000.0,-20000000.0,-28000000.0,
Net Income Including Noncontrolling Interests,419000000.0,398000000.0,436000000.0,566000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,419000000.0,398000000.0,436000000.0,566000000.0,
Earnings From Equity Interest Net Of Tax,12000000.0,13000000.0,14000000.0,15000000.0,
Tax Provision,126000000.0,128000000.0,120000000.0,170000000.0,
Pretax Income,533000000.0,513000000.0,542000000.0,721000000.0,
Other Income Expense,-108000000.0,-111000000.0,-83000000.0,-130000000.0,
Other Non Operating Income Expenses,-3000000.0,-1000000.0,-3000000.0,1000000.0,
Special Income Charges,-105000000.0,-110000000.0,-80000000.0,-131000000.0,
Restructuring And Mergern Acquisition,105000000.0,110000000.0,80000000.0,131000000.0,
Net Non Operating Interest Income Expense,-117000000.0,-107000000.0,-70000000.0,-27000000.0,
Interest Expense Non Operating,150000000.0,131000000.0,87000000.0,35000000.0,
Interest Income Non Operating,33000000.0,24000000.0,17000000.0,8000000.0,
Operating Income,758000000.0,731000000.0,695000000.0,878000000.0,
Operating Expense,3347000000.0,3285000000.0,3165000000.0,2953000000.0,
Depreciation Amortization Depletion Income Statement,263000000.0,251000000.0,209000000.0,182000000.0,
Depreciation And Amortization In Income Statement,263000000.0,251000000.0,209000000.0,182000000.0,
Selling General And Administration,3084000000.0,3034000000.0,2956000000.0,2771000000.0,
Gross Profit,4105000000.0,4016000000.0,3860000000.0,3831000000.0,
Cost Of Revenue,9079000000.0,8657000000.0,8479000000.0,8816000000.0,
Total Revenue,13184000000.0,12673000000.0,12339000000.0,12647000000.0,
Operating Revenue,13184000000.0,12673000000.0,12339000000.0,12647000000.0,
