,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,184081000.0,274884000.0,212489000.0,177194000.0,224911000.0,
Repurchase Of Capital Stock,-143749000.0,-218749000.0,-218748000.0,-218749000.0,-212500000.0,
Repayment Of Debt,-499825000.0,-411565000.0,-584046000.0,-479326000.0,-598429000.0,
Issuance Of Debt,438015000.0,435629000.0,610082000.0,512496000.0,594916000.0,
Capital Expenditure,-41504000.0,-24488000.0,-23877000.0,-17255000.0,-41276000.0,
End Cash Position,66888000.0,69065000.0,61825000.0,64291000.0,59362000.0,
Beginning Cash Position,69065000.0,61825000.0,64291000.0,59362000.0,71574000.0,
Effect Of Exchange Rate Changes,4779000.0,-332000.0,-5178000.0,1532000.0,-3654000.0,
Changes In Cash,-6956000.0,7572000.0,2712000.0,3397000.0,-8558000.0,
Financing Cash Flow,-192136000.0,-192888000.0,-186004000.0,-184145000.0,-223693000.0,
Cash Flow From Continuing Financing Activities,-192136000.0,-192888000.0,-186004000.0,-184145000.0,-223693000.0,
Net Other Financing Charges,-7991000.0,0.0,-156000.0,-764000.0,-9060000.0,
Proceeds From Stock Option Exercised,21414000.0,1797000.0,6864000.0,2198000.0,1380000.0,
Net Common Stock Issuance,-143749000.0,-218749000.0,-218748000.0,-218749000.0,-212500000.0,
Common Stock Payments,-143749000.0,-218749000.0,-218748000.0,-218749000.0,-212500000.0,
Net Issuance Payments Of Debt,-61810000.0,24064000.0,26036000.0,33170000.0,-3513000.0,
Net Long Term Debt Issuance,-61810000.0,24064000.0,26036000.0,33170000.0,-3513000.0,
Long Term Debt Payments,-499825000.0,-411565000.0,-584046000.0,-479326000.0,-598429000.0,
Long Term Debt Issuance,438015000.0,435629000.0,610082000.0,512496000.0,594916000.0,
Investing Cash Flow,-40405000.0,-98912000.0,-47650000.0,-6907000.0,-51052000.0,
Cash Flow From Continuing Investing Activities,-40405000.0,-98912000.0,-47650000.0,-6907000.0,-51052000.0,
Net Other Investing Changes,19510000.0,-1911000.0,-20858000.0,10348000.0,-3056000.0,
Net Business Purchase And Sale,-18411000.0,-72513000.0,-2915000.0,0.0,-7618000.0,
Purchase Of Business,-18411000.0,-72513000.0,-2915000.0,0.0,-7618000.0,
Net PPE Purchase And Sale,-41504000.0,-24488000.0,-23877000.0,-17255000.0,-40378000.0,
Sale Of PPE,0.0,0.0,,,898000.0,65000.0
Purchase Of PPE,-41504000.0,-24488000.0,-23877000.0,-17255000.0,-41276000.0,
Operating Cash Flow,225585000.0,299372000.0,236366000.0,194449000.0,266187000.0,
Cash Flow From Continuing Operating Activities,225585000.0,299372000.0,236366000.0,194449000.0,266187000.0,
Change In Working Capital,-108343000.0,45923000.0,146000.0,-3055000.0,-23179000.0,
Change In Other Current Assets,-6104000.0,-2417000.0,-548000.0,-1778000.0,760000.0,
Change In Payables And Accrued Expense,-35288000.0,56543000.0,28854000.0,-50591000.0,36383000.0,
Change In Accrued Expense,18386000.0,1489000.0,17390000.0,-52693000.0,34117000.0,
Change In Payable,-53674000.0,55054000.0,11464000.0,2102000.0,2266000.0,
Change In Account Payable,15182000.0,27255000.0,7436000.0,-16111000.0,19890000.0,
Change In Tax Payable,-68856000.0,27799000.0,4028000.0,18213000.0,-17624000.0,
Change In Income Tax Payable,-68856000.0,27799000.0,4028000.0,18213000.0,-17624000.0,
Change In Inventory,19783000.0,-9372000.0,-8145000.0,-9917000.0,15293000.0,
Change In Receivables,-86734000.0,1169000.0,-20015000.0,59231000.0,-75615000.0,
Changes In Account Receivables,-86734000.0,1169000.0,-20015000.0,59231000.0,-75615000.0,
Stock Based Compensation,6485000.0,5506000.0,5382000.0,5139000.0,6357000.0,
Deferred Tax,8913000.0,-2287000.0,-1961000.0,-879000.0,-155000.0,
Deferred Income Tax,8913000.0,-2287000.0,-1961000.0,-879000.0,-155000.0,
Depreciation Amortization Depletion,32765000.0,32737000.0,30451000.0,29657000.0,30863000.0,
Depreciation And Amortization,32765000.0,32737000.0,30451000.0,29657000.0,30863000.0,
Amortization Cash Flow,19673000.0,20022000.0,17581000.0,17193000.0,18220000.0,
Amortization Of Intangibles,19673000.0,20022000.0,17581000.0,17193000.0,18220000.0,
Depreciation,13092000.0,12715000.0,12870000.0,12464000.0,12643000.0,
Net Income From Continuing Operations,285765000.0,217493000.0,202348000.0,163587000.0,252301000.0,
