period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,8.70659,8.62,8.8,8.19,13,0.0631
+1q,10.97134,10.64,11.43,10.09,13,0.087299995
0y,46.50474,46.32,46.7,42.73,14,0.0883
+1y,51.18754,50.158,51.92,46.50474,14,0.1007
