,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.12550001,2540511,3212527019,-0.0196
1,2025-12-31,Blackrock Inc.,0.0859,1738685,2198601990,-0.0791
2,2025-12-31,Capital International Investors,0.0479,969067,1225404621,0.1274
3,2025-12-31,State Street Corporation,0.0464,939562,1188094958,-0.0195
4,2025-12-31,Alliancebernstein L.P.,0.0392,794096,1004150289,0.0002
5,2025-12-31,Bank Of New York Mellon Corporation,0.0363,735713,930323817,-0.10560001
6,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0342,691565,874497787,0.0046
7,2025-12-31,"Geode Capital Management, LLC",0.0295,597448,755484956,0.0242
8,2025-12-31,Fundsmith LLP,0.0287,580507,734062722,-0.0172
9,2025-12-31,Morgan Stanley,0.020399999,413583,522983983,-0.0506
