period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,14072773600,13593550880,14498000000,11,13220000000,0.0645
+1q,13762306870,12652936630,14633000000,10,13932000000,-0.012200001
0y,56480505570,54555442880,58177000000,14,55295000000,0.0214
+1y,56680805210,52764483000,58950000000,13,56480505570,0.0034999999
