,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31
Ordinary Shares Number,917174000.0,921149000.0,938765000.0,942209000.0,945000000.0
Share Issued,917174000.0,921149000.0,938765000.0,942209000.0,945000000.0
Net Debt,6545000000.0,5976000000.0,6731000000.0,8040000000.0,6811000000.0
Total Debt,10938000000.0,10882000000.0,10775000000.0,11916000000.0,10903000000.0
Tangible Book Value,-10447000000.0,-10064000000.0,-10686000000.0,-11217000000.0,-10923000000.0
Invested Capital,8933000000.0,9320000000.0,8701000000.0,9461000000.0,8619000000.0
Working Capital,-7064000000.0,-6805000000.0,-7290000000.0,-7098000000.0,-7600000000.0
Net Tangible Assets,-10447000000.0,-10064000000.0,-10686000000.0,-11217000000.0,-10923000000.0
Capital Lease Obligations,1239000000.0,1216000000.0,1173000000.0,1179000000.0,1212000000.0
Common Stock Equity,-766000000.0,-346000000.0,-901000000.0,-1276000000.0,-1072000000.0
Total Capitalization,8072000000.0,8475000000.0,7881000000.0,8015000000.0,7201000000.0
Total Equity Gross Minority Interest,-766000000.0,-346000000.0,-901000000.0,-1276000000.0,-1072000000.0
Stockholders Equity,-766000000.0,-346000000.0,-901000000.0,-1276000000.0,-1072000000.0
Gains Losses Not Affecting Retained Earnings,-654000000.0,-457000000.0,-641000000.0,-843000000.0,-204000000.0
Other Equity Adjustments,-654000000.0,-457000000.0,-641000000.0,-843000000.0,-204000000.0
Retained Earnings,-2328000000.0,-2027000000.0,-2360000000.0,-2441000000.0,-2751000000.0
Additional Paid In Capital,2207000000.0,2129000000.0,2091000000.0,1999000000.0,1874000000.0
Capital Stock,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0
Common Stock,9000000.0,9000000.0,9000000.0,9000000.0,9000000.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,42301000000.0,42115000000.0,40755000000.0,40075000000.0,40002000000.0
Total Non Current Liabilities Net Minority Interest,13011000000.0,12857000000.0,12891000000.0,13519000000.0,12568000000.0
Other Non Current Liabilities,557000000.0,513000000.0,524000000.0,537000000.0,485000000.0
Employee Benefits,598000000.0,564000000.0,598000000.0,597000000.0,588000000.0
Non Current Pension And Other Postretirement Benefit Plans,598000000.0,564000000.0,598000000.0,597000000.0,588000000.0
Tradeand Other Payables Non Current,523000000.0,496000000.0,620000000.0,755000000.0,873000000.0
Non Current Deferred Liabilities,1676000000.0,1648000000.0,1603000000.0,1573000000.0,1568000000.0
Non Current Deferred Revenue,1659000000.0,1632000000.0,1588000000.0,1544000000.0,1519000000.0
Non Current Deferred Taxes Liabilities,17000000.0,16000000.0,15000000.0,29000000.0,49000000.0
Long Term Debt And Capital Lease Obligation,9657000000.0,9636000000.0,9546000000.0,10057000000.0,9054000000.0
Long Term Capital Lease Obligation,819000000.0,815000000.0,764000000.0,766000000.0,781000000.0
Long Term Debt,8838000000.0,8821000000.0,8782000000.0,9291000000.0,8273000000.0
Current Liabilities,29290000000.0,29258000000.0,27864000000.0,26556000000.0,27434000000.0
Other Current Liabilities,5865000000.0,5832000000.0,5824000000.0,5860000000.0,5669000000.0
Current Deferred Liabilities,1645000000.0,1609000000.0,1548000000.0,1495000000.0,1452000000.0
Current Deferred Revenue,1645000000.0,1609000000.0,1548000000.0,1495000000.0,1452000000.0
Current Debt And Capital Lease Obligation,1281000000.0,1246000000.0,1229000000.0,1859000000.0,1849000000.0
Current Capital Lease Obligation,420000000.0,401000000.0,409000000.0,413000000.0,431000000.0
Current Debt,861000000.0,845000000.0,820000000.0,1446000000.0,1418000000.0
Other Current Borrowings,861000000.0,845000000.0,820000000.0,1446000000.0,1418000000.0
Pensionand Other Post Retirement Benefit Plans Current,749000000.0,965000000.0,849000000.0,743000000.0,642000000.0
Payables And Accrued Expenses,19750000000.0,19606000000.0,18414000000.0,16599000000.0,17822000000.0
Payables,19750000000.0,19606000000.0,18414000000.0,16599000000.0,17822000000.0
Total Tax Payable,1530000000.0,1555000000.0,1429000000.0,1404000000.0,1339000000.0
Accounts Payable,18220000000.0,18051000000.0,16985000000.0,15195000000.0,16483000000.0
Total Assets,41535000000.0,41769000000.0,39854000000.0,38799000000.0,38930000000.0
Total Non Current Assets,19309000000.0,19316000000.0,19280000000.0,19341000000.0,19096000000.0
Other Non Current Assets,1368000000.0,1361000000.0,1267000000.0,1138000000.0,1229000000.0
Non Current Prepaid Assets,632000000.0,741000000.0,719000000.0,694000000.0,675000000.0
Non Current Deferred Assets,3429000000.0,3318000000.0,3424000000.0,3513000000.0,3283000000.0
Non Current Deferred Taxes Assets,3429000000.0,3318000000.0,3424000000.0,3513000000.0,3283000000.0
Goodwill And Other Intangible Assets,9681000000.0,9718000000.0,9785000000.0,9941000000.0,9851000000.0
Other Intangible Assets,957000000.0,1012000000.0,1071000000.0,1228000000.0,1252000000.0
