,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,-23312000.0,-5471223.021583,-13860000.0,-27522000.0,-14972000.0,
Tax Rate For Calcs,0.188,0.046763,0.21,0.198,0.197,
Normalized EBITDA,1130000000.0,1284000000.0,1139000000.0,996000000.0,1118000000.0,
Total Unusual Items,-124000000.0,-117000000.0,-66000000.0,-139000000.0,-76000000.0,
Total Unusual Items Excluding Goodwill,-124000000.0,-117000000.0,-66000000.0,-139000000.0,-76000000.0,
Net Income From Continuing Operation Net Minority Interest,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Reconciled Depreciation,214000000.0,208000000.0,306000000.0,205000000.0,197000000.0,
Reconciled Cost Of Revenue,11445000000.0,11527000000.0,10934000000.0,10341000000.0,10530000000.0,
EBITDA,1006000000.0,1167000000.0,1073000000.0,857000000.0,1042000000.0,
EBIT,792000000.0,959000000.0,767000000.0,652000000.0,845000000.0,
Net Interest Income,-121000000.0,-125000000.0,-143000000.0,-146000000.0,-141000000.0,
Interest Expense,121000000.0,125000000.0,143000000.0,146000000.0,141000000.0,
Normalized Income,645688000.0,906528776.978417,815140000.0,517478000.0,626028000.0,
Net Income From Continuing And Discontinued Operation,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Total Expenses,13555000000.0,13563000000.0,13098000000.0,12427000000.0,12583000000.0,
Total Operating Income As Reported,759000000.0,959000000.0,716000000.0,654000000.0,845000000.0,
Diluted Average Shares,932000000.0,948000000.0,954000000.0,956000000.0,957000000.0,
Basic Average Shares,926000000.0,938000000.0,947000000.0,950000000.0,948000000.0,
Diluted EPS,0.58,0.84,0.8,0.42,0.59,
Basic EPS,0.59,0.85,0.81,0.43,0.6,
Diluted NI Availto Com Stockholders,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Net Income Common Stockholders,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Net Income,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Net Income Including Noncontrolling Interests,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Net Income Continuous Operations,545000000.0,795000000.0,763000000.0,406000000.0,565000000.0,
Tax Provision,126000000.0,39000000.0,-139000000.0,100000000.0,139000000.0,
Pretax Income,671000000.0,834000000.0,624000000.0,506000000.0,704000000.0,
Other Income Expense,-91000000.0,-117000000.0,-67000000.0,-141000000.0,-76000000.0,
Other Non Operating Income Expenses,33000000.0,0.0,-1000000.0,-2000000.0,,21000000.0
Special Income Charges,-124000000.0,-117000000.0,-66000000.0,-139000000.0,-76000000.0,
Other Special Charges,,0.0,-52000000.0,,,
Restructuring And Mergern Acquisition,124000000.0,117000000.0,118000000.0,139000000.0,76000000.0,
Net Non Operating Interest Income Expense,-121000000.0,-125000000.0,-143000000.0,-146000000.0,-141000000.0,
Interest Expense Non Operating,121000000.0,125000000.0,143000000.0,146000000.0,141000000.0,
Operating Income,883000000.0,1076000000.0,834000000.0,793000000.0,921000000.0,
Operating Expense,1952000000.0,1886000000.0,2017000000.0,1946000000.0,1919000000.0,
Depreciation Amortization Depletion Income Statement,56000000.0,58000000.0,159000000.0,65000000.0,63000000.0,
Depreciation And Amortization In Income Statement,56000000.0,58000000.0,159000000.0,65000000.0,63000000.0,
Amortization,56000000.0,58000000.0,159000000.0,65000000.0,63000000.0,
Amortization Of Intangibles Income Statement,56000000.0,58000000.0,159000000.0,65000000.0,63000000.0,
Research And Development,392000000.0,398000000.0,406000000.0,401000000.0,397000000.0,
Selling General And Administration,1504000000.0,1430000000.0,1452000000.0,1480000000.0,1459000000.0,
Gross Profit,2835000000.0,2962000000.0,2851000000.0,2739000000.0,2840000000.0,
Cost Of Revenue,11603000000.0,11677000000.0,11081000000.0,10481000000.0,10664000000.0,
Total Revenue,14438000000.0,14639000000.0,13932000000.0,13220000000.0,13504000000.0,
Operating Revenue,14438000000.0,14639000000.0,13932000000.0,13220000000.0,13504000000.0,
