,2025-10-31,2024-10-31,2023-10-31,2022-10-31,2021-10-31
Ordinary Shares Number,921149000.0,938989000.0,988268771.0,980000000.0,
Share Issued,921149000.0,938989000.0,988268771.0,980000000.0,
Net Debt,5976000000.0,6431000000.0,6377000000.0,7869000000.0,
Total Debt,10882000000.0,10899000000.0,10739000000.0,12294000000.0,
Tangible Book Value,-10064000000.0,-11269000000.0,-11253000000.0,-13499000000.0,
Invested Capital,9320000000.0,8346000000.0,8415000000.0,7989000000.0,
Working Capital,-6805000000.0,-7927000000.0,-6511000000.0,-6453000000.0,
Net Tangible Assets,-10064000000.0,-11269000000.0,-11253000000.0,-13499000000.0,
Capital Lease Obligations,1216000000.0,1230000000.0,1255000000.0,1280000000.0,
Common Stock Equity,-346000000.0,-1323000000.0,-1069000000.0,-3025000000.0,
Total Capitalization,8475000000.0,6940000000.0,8185000000.0,7771000000.0,
Total Equity Gross Minority Interest,-346000000.0,-1323000000.0,-1069000000.0,-3025000000.0,
Stockholders Equity,-346000000.0,-1323000000.0,-1069000000.0,-3025000000.0,
Gains Losses Not Affecting Retained Earnings,-457000000.0,-434000000.0,-223000000.0,285000000.0,
Other Equity Adjustments,-457000000.0,-434000000.0,-223000000.0,285000000.0,
Retained Earnings,-2027000000.0,-2676000000.0,-2361000000.0,-4492000000.0,
Additional Paid In Capital,2129000000.0,1778000000.0,1505000000.0,1172000000.0,
Capital Stock,9000000.0,9000000.0,10000000.0,10000000.0,
Common Stock,9000000.0,9000000.0,10000000.0,10000000.0,
Preferred Stock,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,42115000000.0,41232000000.0,38073000000.0,41519000000.0,
Total Non Current Liabilities Net Minority Interest,12857000000.0,12545000000.0,13585000000.0,15330000000.0,
Other Non Current Liabilities,513000000.0,531000000.0,688000000.0,856000000.0,
Employee Benefits,564000000.0,607000000.0,546000000.0,600000000.0,
Non Current Pension And Other Postretirement Benefit Plans,564000000.0,607000000.0,546000000.0,600000000.0,
Tradeand Other Payables Non Current,496000000.0,839000000.0,904000000.0,911000000.0,
Non Current Deferred Liabilities,1648000000.0,1518000000.0,1368000000.0,1292000000.0,
Non Current Deferred Revenue,1632000000.0,1487000000.0,1324000000.0,1171000000.0,
Non Current Deferred Taxes Liabilities,16000000.0,31000000.0,44000000.0,121000000.0,
Long Term Debt And Capital Lease Obligation,9636000000.0,9050000000.0,10079000000.0,11671000000.0,
Long Term Capital Lease Obligation,815000000.0,787000000.0,825000000.0,875000000.0,
Long Term Debt,8821000000.0,8263000000.0,9254000000.0,10796000000.0,
Current Liabilities,29258000000.0,28687000000.0,24488000000.0,26189000000.0,
Other Current Liabilities,5832000000.0,5995000000.0,6101000000.0,6566000000.0,
Current Deferred Liabilities,1609000000.0,1446000000.0,1424000000.0,1393000000.0,
Current Deferred Revenue,1609000000.0,1446000000.0,1424000000.0,1393000000.0,
Current Debt And Capital Lease Obligation,1246000000.0,1849000000.0,660000000.0,623000000.0,
Current Capital Lease Obligation,401000000.0,443000000.0,430000000.0,405000000.0,
Current Debt,845000000.0,1406000000.0,230000000.0,218000000.0,
Other Current Borrowings,845000000.0,1406000000.0,230000000.0,218000000.0,
Commercial Paper,,,,0.0,400000000.0
Current Notes Payable,,,,53000000.0,34000000.0
Pensionand Other Post Retirement Benefit Plans Current,965000000.0,970000000.0,1046000000.0,954000000.0,
Payables And Accrued Expenses,19606000000.0,18427000000.0,15257000000.0,16653000000.0,
Payables,19606000000.0,18427000000.0,15257000000.0,16653000000.0,
Total Tax Payable,1555000000.0,1524000000.0,1211000000.0,1350000000.0,
Accounts Payable,18051000000.0,16903000000.0,14046000000.0,15303000000.0,
Total Assets,41769000000.0,39909000000.0,37004000000.0,38494000000.0,
Total Non Current Assets,19316000000.0,19149000000.0,19027000000.0,18758000000.0,
Other Non Current Assets,1361000000.0,1129000000.0,853000000.0,991000000.0,
Non Current Prepaid Assets,741000000.0,684000000.0,820000000.0,1116000000.0,
Non Current Deferred Assets,3318000000.0,3311000000.0,3155000000.0,2167000000.0,
Non Current Deferred Taxes Assets,3318000000.0,3311000000.0,3155000000.0,2167000000.0,
Goodwill And Other Intangible Assets,9718000000.0,9946000000.0,10184000000.0,10474000000.0,
Other Intangible Assets,1012000000.0,1319000000.0,1593000000.0,1933000000.0,
Goodwill,8706000000.0,8627000000.0,8591000000.0,8541000000.0,
Net PPE,4178000000.0,4079000000.0,4015000000.0,4010000000.0,
Accumulated Depreciation,-5437000000.0,-5078000000.0,-4889000000.0,-4818000000.0,
Gross PPE,9615000000.0,9157000000.0,8904000000.0,8828000000.0,
Other Properties,1129000000.0,1165000000.0,1188000000.0,1236000000.0,
Machinery Furniture Equipment,5867000000.0,5465000000.0,5384000000.0,5337000000.0,
Properties,2619000000.0,2527000000.0,2332000000.0,2255000000.0,
Current Assets,22453000000.0,20760000000.0,17977000000.0,19736000000.0,
Other Current Assets,1577000000.0,1462000000.0,1445000000.0,2086000000.0,
Restricted Cash,15000000.0,15000000.0,125000000.0,0.0,
Prepaid Assets,,,,2170000000.0,1092000000.0
Inventory,8512000000.0,7720000000.0,6862000000.0,7614000000.0,
Finished Goods,4721000000.0,4338000000.0,3930000000.0,4885000000.0,
Raw Materials,3791000000.0,3382000000.0,2932000000.0,2729000000.0,
Receivables,8659000000.0,8325000000.0,6438000000.0,6891000000.0,
Other Receivables,1981000000.0,2180000000.0,1349000000.0,1377000000.0,
Taxes Receivable,986000000.0,1028000000.0,852000000.0,968000000.0,
Accounts Receivable,5692000000.0,5117000000.0,4237000000.0,4546000000.0,
Allowance For Doubtful Accounts Receivable,-83000000.0,-83000000.0,-93000000.0,-107000000.0,
Gross Accounts Receivable,5775000000.0,5200000000.0,4330000000.0,4653000000.0,
Cash Cash Equivalents And Short Term Investments,3690000000.0,3238000000.0,3107000000.0,3145000000.0,
Other Short Term Investments,,,,,5000000.0
Cash And Cash Equivalents,3690000000.0,3238000000.0,3107000000.0,3145000000.0,
Cash Financial,,,3107000000.0,3145000000.0,
