,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1444,132094388,2476109413,0.0188
1,2025-12-31,Blackrock Inc.,0.120900005,110553261,2072320970,-0.043899998
2,2025-12-31,State Street Corporation,0.057600003,52687690,987630793,-0.00029999999
3,2025-12-31,Dodge & Cox Inc.,0.0377,34503131,646761219,-0.0052
4,2025-12-31,"Geode Capital Management, LLC",0.0299,27313924,511999528,0.0101
5,2025-12-31,Primecap Management Company,0.019299999,17655485,330952081,-0.026300002
6,2025-12-31,Bank of America Corporation,0.019199999,17578449,329508041,-0.0239
7,2025-12-31,Invesco Ltd.,0.0167,15236428,285606855,0.3175
8,2025-12-31,Morgan Stanley,0.0152,13860615,259817239,-0.078200005
9,2025-12-31,"AQR Capital Management, LLC",0.0149,13582142,254597263,0.5025
