,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1277,41912928,4878664883,0.00029999999
1,2025-12-31,Blackrock Inc.,0.0863,28329611,3297566763,0.0404
2,2025-12-31,"FMR, LLC",0.0554,18201356,2118637866,0.1137
3,2025-12-31,Price (T.Rowe) Associates Inc,0.043899998,14423814,1678931971,0.071100004
4,2025-12-31,State Street Corporation,0.0427,14031486,1633264991,0.0218
5,2025-12-31,"Geode Capital Management, LLC",0.0276,9056086,1054128424,0.0223
6,2025-12-31,Jennison Associates LLC,0.0232,7623993,887432796,0.4366
7,2025-12-31,Janus Henderson Group PLC,0.019199999,6310487,734540696,-0.2189
8,2025-12-31,Invesco Ltd.,0.0153,5034768,586047002,0.2353
9,2025-12-31,Goldman Sachs Group Inc,0.0145000005,4763430,554463259,-0.2209
