period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,78744510200,77896000000,85512000000,41,44062000000,0.7871
+1q,86416010400,82114000000,96655000000,39,46743000000,0.84870005
0y,369421475040,332925000000,444361500000,50,215938000000,0.7108
+1y,479971041730,307277000000,625912800000,53,369421475040,0.29930001
