period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,23314869680,22346813110,23858000000,15,21596000000,0.0796
+1q,22833278420,22039000000,23111000000,15,21668000000,0.0538
0y,91174807660,89620000000,93241000000,18,85225000000,0.0698
+1y,94529677900,92499461850,96408668000,17,91174807660,0.0368
