period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.60682,2.44,2.8,1.9619,10,0.32869998
+1q,2.56011,2.41,2.68,2.0406,10,0.2546
0y,10.22712,9.41,10.7,7.5292,12,0.35830003
+1y,12.14,11.28,12.95,10.22712,11,0.187
