period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.72654,0.66,0.78,0.67,7,0.0844
+1q,0.54861,0.49162,0.57,0.52,6,0.055
0y,2.72456,2.69,2.75,2.55,15,0.0685
+1y,2.94119,2.91,2.97714,2.72456,15,0.0795
