,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,577851052.0,577665555.0,577403931.0,577156244.0,576612245.0,
Share Issued,577851052.0,577665555.0,577403931.0,577156244.0,576612245.0,
Net Debt,26499000000.0,26066000000.0,25249000000.0,24654000000.0,23912000000.0,
Total Debt,26556000000.0,27470000000.0,25818000000.0,24786000000.0,24023000000.0,
Tangible Book Value,6892000000.0,7180000000.0,7233000000.0,6949000000.0,6837000000.0,
Invested Capital,39066000000.0,40268000000.0,38669000000.0,37353000000.0,36478000000.0,
Working Capital,-2292000000.0,-1423000000.0,-2178000000.0,-4155000000.0,-2221000000.0,
Net Tangible Assets,6892000000.0,7180000000.0,7233000000.0,6949000000.0,6837000000.0,
Common Stock Equity,12510000000.0,12798000000.0,12851000000.0,12567000000.0,12455000000.0,
Total Capitalization,38018000000.0,38308000000.0,36597000000.0,33790000000.0,34951000000.0,
Total Equity Gross Minority Interest,13926000000.0,14184000000.0,14171000000.0,13862000000.0,13720000000.0,
Minority Interest,1416000000.0,1386000000.0,1320000000.0,1295000000.0,1265000000.0,
Stockholders Equity,12510000000.0,12798000000.0,12851000000.0,12567000000.0,12455000000.0,
Gains Losses Not Affecting Retained Earnings,-14000000.0,-14000000.0,-14000000.0,-14000000.0,-14000000.0,
Other Equity Adjustments,-14000000.0,-14000000.0,-14000000.0,-14000000.0,-14000000.0,
Retained Earnings,35000000.0,340000000.0,414000000.0,146000000.0,43000000.0,
Additional Paid In Capital,12431000000.0,12414000000.0,12393000000.0,12377000000.0,12368000000.0,
Capital Stock,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,
Common Stock,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,
Total Liabilities Net Minority Interest,41978000000.0,41700000000.0,40059000000.0,38909000000.0,38324000000.0,
Total Non Current Liabilities Net Minority Interest,36707000000.0,36066000000.0,34412000000.0,31795000000.0,33327000000.0,
Other Non Current Liabilities,2513000000.0,1865000000.0,2126000000.0,2136000000.0,2525000000.0,
Employee Benefits,1469000000.0,1701000000.0,1697000000.0,1698000000.0,1698000000.0,
Non Current Pension And Other Postretirement Benefit Plans,1469000000.0,1701000000.0,1697000000.0,1698000000.0,1698000000.0,
Non Current Deferred Liabilities,6032000000.0,6019000000.0,5830000000.0,5740000000.0,5613000000.0,
Non Current Deferred Taxes Liabilities,6032000000.0,6019000000.0,5830000000.0,5740000000.0,5613000000.0,
Long Term Debt And Capital Lease Obligation,25508000000.0,25510000000.0,23746000000.0,21223000000.0,22496000000.0,
Long Term Debt,25508000000.0,25510000000.0,23746000000.0,21223000000.0,22496000000.0,
Current Liabilities,5271000000.0,5634000000.0,5647000000.0,7114000000.0,4997000000.0,
Other Current Liabilities,287000000.0,253000000.0,251000000.0,290000000.0,216000000.0,
