,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Capital World Investors,0.133,76946706,3934669682,-0.0176
1,2025-12-31,Vanguard Group Inc,0.1178,68109341,3482771037,0.0113
2,2025-12-31,Blackrock Inc.,0.0833,48157604,2462538999,0.0558
3,2025-12-31,State Street Corporation,0.0699,40430515,2067414316,0.0418
4,2025-12-31,Blackstone Inc,0.0498,28832099,1474329333,0.0
5,2025-12-31,Boston Partners,0.0308,17785936,909483807,-0.0304
6,2025-12-31,"Geode Capital Management, LLC",0.0233,13463298,688445720,0.0095
7,2025-12-31,Invesco Ltd.,0.020299999,11722471,599428534,0.0029
8,2025-12-31,Millennium Management Llc,0.0197,11374600,581640151,0.4497
9,2025-12-31,Morgan Stanley,0.0187,10825147,553543873,-0.0146
